gene_id,ERR2984230,ERR2984231,ERR2984232,ERR2984239,ERR2984238,ERR2984249
LOC107051724|LOC107051724,95,201,76,61,14,56
LOC112532328|LOC112532328,316,108,430,598,316,319
LOC107051725|LOC107051725,1086,733,851,737,1040,284
GC|GC,1371,1064,1245,476597,344481,289869
AFP|AFP,163,94,85,39,18,13
IL8L1|IL8L1,167,88,139,25,12,4
RASSF6|RASSF6,11,0,4,3500,1266,835
CENPC|CENPC,42,57,57,170,115,86
EPHA5|EPHA5,22,40,18,13,45,16
MIR1679|MIR1679,1640,1711,1898,0,0,0
MIR1679,1045,590,1107,0,0,0
STAP1|STAP1,20,7,8,134,82,49
UBA6|UBA6,18,20,12,1184,953,848
YTHDC1|YTHDC1,650,520,683,3869,2633,2605
UGT2A1|UGT2A1,324,225,342,9720,6434,7321
SULT1B|SULT1B,30,73,25,770,416,400
SULT1B1|SULT1B1,3004,2015,2950,3792,2411,2599
SULT1E1|SULT1E1,10,4,0,7903,4230,3267
ANKRD50|ANKRD50,118,19,27,436,294,314
LOC112532299|LOC112532299,43,18,11,0,0,0
FAT4|FAT4,0,0,0,160,115,81
SPRY1|SPRY1,2919,1691,2487,662,450,359
LOC112532383|LOC112532383,36,23,17,0,0,0
LOC101749793|LOC101749793,7,7,0,0,0,0
LOC107051719|LOC107051719,178,132,99,0,0,0
LOC101749752|LOC101749752,0,0,0,58,24,22
BBS12|BBS12,141,70,149,40,22,19
CETN1|CETN1,88,56,95,147,69,66
ADAD1|ADAD1,0,0,0,23,5,8
LOC107051715|LOC107051715,30,36,21,40,25,34
IL21|IL21,49,35,62,0,0,0
IL2|IL2,26,0,17,0,0,0
SPATA5|SPATA5,15,0,0,557,468,355
FGF2|FGF2,229,144,123,4,1,1
LOC107051717|LOC107051717,1354,669,980,126,82,90
NUDT6|NUDT6,2206,1779,1781,2153,1320,1064
TRPC3|TRPC3,0,0,0,48,33,58
BBS7|BBS7,0,0,0,249,242,258
CCNA2|CCNA2,22,0,0,194,262,222
EXOSC9|EXOSC9,423,193,275,1040,1022,679
KIAA1109|KIAA1109,5,1,0,2433,2474,3545
NDNF|NDNF,80,19,10,27,24,33
LOC112532347|LOC112532347,6,0,0,8,4,6
TNIP3|TNIP3,814,654,900,69,42,26
PRDM5|PRDM5,2206,1908,3239,10,13,21
MAD2L1|MAD2L1,29,77,78,271,158,130
ANXA5|ANXA5,38,9,12,31514,12431,15640
RPL7L1|RPL7L1,15,30,13,5000,3805,2503
LOC107051795|LOC107051795,43,30,27,1885,1218,908
MIR7468,4395,3671,5263,1,1,1
MIR7468|MIR7468,22,3,6,3,6,8
PDE5A|PDE5A,0,0,0,572,411,236
LOC107051713|LOC107051713,2079,1480,2075,0,4,0
LOC107051714|LOC107051714,1,0,0,8,0,0
LOC112532406|LOC112532406,49085,24949,52276,1,0,10
LOC107051712|LOC107051712,1627,707,1379,0,0,0
LOC112532405|LOC112532405,395,386,368,0,0,0
SYNPO2|SYNPO2,0,0,0,261,153,136
METTL14|METTL14,0,0,0,1081,951,486
SEC24D|SEC24D,2242,1225,2244,4274,4533,3505
NDST3|NDST3,35,21,36,239,233,156
PRSS12|PRSS12,60,77,34,4,5,10
LOC112532407|LOC112532407,330,185,119,0,0,0
LOC112532452|LOC112532452,337,249,330,3,0,7
LOC107051710|LOC107051710,0,0,0,0,0,0
NDST4|NDST4,1270,36,273,12,15,5
LOC112532302|LOC112532302,8,0,0,0,0,0
UGT8|UGT8,1067,848,1252,1433,1094,813
ARSJ|ARSJ,0,0,7,39,55,39
CAMK2D|CAMK2D,616,410,425,656,319,246
LOC107051707|LOC107051707,534,368,533,0,0,0
ALPK1|ALPK1,0,6,0,32,18,11
TIFA|TIFA,52,13,38,109,52,40
MIR302B|MIR302B,40,9,21,0,0,0
MIR302B,4,0,1,0,0,0
MIR1811|MIR1811,155,180,259,0,0,0
MIR1811,11391,12556,21076,0,0,0
MIR302A|MIR302A,637,320,461,0,0,0
MIR302A,1003,900,1219,0,0,0
MIR302D|MIR302D,277,212,234,0,0,0
MIR302D,0,0,0,0,0,0
MIR367|MIR367,5591,3663,5656,0,0,0
MIR367,384,387,358,0,0,0
ZGRF1|ZGRF1,34,10,7,33,25,33
LARP7|LARP7,54,149,56,554,319,229
MIR302C|MIR302C,82,65,64,0,0,0
ERR2984226.8405|MIR302C,113,53,61,0,0,0
AP1AR|AP1AR,96,108,41,2738,1325,1266
ANK2|ANK2,118,107,90,28,19,15
LOC112532349|LOC112532349,22,13,9,0,0,0
C4H4ORF32|C4H4ORF32,210,228,268,1302,825,618
LOC112532384|LOC112532384,356,174,265,0,0,0
PITX2|PITX2,159,144,193,119,110,47
ENPEP|ENPEP,63,16,46,3343,2890,2068
ELOVL6|ELOVL6,2012,2121,1774,39996,54797,43449
LOC107051706|LOC107051706,6,18,6,59,189,172
LOC112532285|LOC112532285,806,486,581,3089,3647,2972
MCUB|MCUB,5551,4807,4169,12183,6867,4919
LOC107051705|LOC107051705,4,5,1,1374,697,476
GAR1|GAR1,1,1,0,1111,625,767
CFI|CFI,834,742,630,43297,22159,21256
MIR7466|MIR7466,239,154,176,173,114,97
ERR2984226.8425|MIR7466,566,285,198,37,24,1
CASP6|CASP6,2441,1071,1479,17306,11174,6379
PDLIM5|PDLIM5,181,106,163,2004,1422,907
BMPR1B|BMPR1B,0,0,0,402,171,206
UNC5C|UNC5C,0,0,0,208,189,104
MIR122B|MIR122B,1974,1460,1808,0,0,0
MIR122B,1371,902,1107,0,0,0
LOC107053274|LOC107053274,1441,1516,1131,10,6,0
RAP1GDS1|RAP1GDS1,1480,984,990,3941,2527,2151
LOC107053275|LOC107053275,97,78,71,15,12,18
TSPAN5|TSPAN5,27,0,25,6462,4448,4477
LOC112532320|LOC112532320,47,38,72,11,18,4
LOC101748470|LOC101748470,2369,2194,2822,28,23,30
LOC107053273|LOC107053273,2449,1860,2327,14,56,32
EIF4E|EIF4E,14,21,16,6038,4168,3180
LOC101748510|LOC101748510,27,0,6,234,123,78
METAP1|METAP1,253,245,306,1802,1521,1333
ADH5|ADH5,462,215,419,19880,12644,12728
ANKRD17|ANKRD17,416,172,508,3038,3068,2294
ALB|ALB,364,222,278,7708609,4255450,4096976
TRMT10A|TRMT10A,7,7,5,605,425,341
MTTP|MTTP,97,38,90,4688,3666,4476
C4H4orf54|C4H4orf54,18,15,15,435,286,685
DAPP1|DAPP1,8547,8547,4820,704,365,282
LAMTOR3|LAMTOR3,21176,28927,22027,3398,2272,1795
C4H4orf17|C4H4orf17,8,6,6,263,281,238
LOC112529921|LOC112529921,246,177,326,38273,22654,19896
LOC107053271|LOC107053271,6439,7969,8058,68,89,48
LOC107053272|LOC107053272,6,0,0,171,162,157
ADH6|ADH6,25,13,50,44972,25486,25050
ADH1L|ADH1L,2073,3283,2752,13005,8569,6383
ADH1C|ADH1C,111,58,45,199095,111358,111070
DNAJB14|DNAJB14,2622,2908,2909,3687,2623,2354
H2AFZ|H2AFZ,403,307,501,3649,1902,1454
PPP3CA|PPP3CA,8,1,7,489,281,203
BANK1|BANK1,794,928,856,50,5,22
LOC107053268|LOC107053268,60,76,59,18,26,21
SLC39A8|SLC39A8,18,5,3,1283,1172,636
NFKB1|NFKB1,1710,940,1634,2238,1737,1262
MANBA|MANBA,233,350,189,1764,1463,1152
SLC9B2|SLC9B2,0,0,0,766,578,544
UBE2D3|UBE2D3,1503,200,535,8645,5752,4097
CISD2|CISD2,924,784,851,1103,681,507
CENPE|CENPE,97,89,95,74,92,62
BDH2|BDH2,1086,591,912,7701,3894,3816
C4H4ORF47|C4H4ORF47,1918,1747,2508,0,0,0
CCDC110|CCDC110,5,0,4,119,65,61
PDLIM3|PDLIM3,14,0,0,34,48,12
LOC112532412|LOC112532412,16,3,18,0,0,0
TLR3|TLR3,663,606,604,1791,1158,781
FAM149A|FAM149A,32,12,15,1477,851,595
SORBS2|SORBS2,0,0,0,2424,1612,1806
LOC112532411|LOC112532411,0,0,0,0,0,0
CYP4V2|CYP4V2,70,64,90,10405,7375,9866
F11|F11,6,6,0,3506,1622,2778
FAT1|FAT1,22,5,0,1648,624,1903
FRG1|FRG1,50,56,60,1319,935,596
ASAH1|ASAH1,602,387,489,5500,3510,2333
PDGFRL|PDGFRL,2084,1295,1014,63,69,27
PCM1|PCM1,3215,1937,2244,1714,1250,1373
FGL1|FGL1,4,0,0,43,42,32
LOC769155|LOC769155,289,207,221,183,130,95
MTUS1|MTUS1,1735,1148,1847,4826,2930,2786
MTMR7|MTMR7,2052,2909,2237,1484,910,737
FET1|FET1,0,0,0,0,0,0
SLC7A2|SLC7A2,144,48,72,21423,5972,6930
MIR1605|MIR1605,286,143,211,0,0,0
MIR1605,285,217,300,0,0,0
ZDHHC2|ZDHHC2,0,0,0,35,32,21
VPS37A|VPS37A,0,0,0,921,714,649
CNOT7|CNOT7,0,0,0,5622,3671,3326
FGF20|FGF20,4,7,4,0,0,0
MICU3|MICU3,27,7,14,2092,1096,897
LOC112532334|LOC112532334,69,66,107,3,7,0
TUSC3|TUSC3,0,6,0,1763,928,696
KIAA1456|KIAA1456,256,254,365,144,36,13
DLC1|DLC1,135,90,83,926,645,414
CEP135|CEP135,834,870,968,66,33,26
KIAA1211|KIAA1211,3,0,0,252,142,93
NMU|NMU,37,17,17,0,0,0
EXOC1|EXOC1,0,0,0,1311,965,758
KIT|KIT,0,0,0,16,5,12
KDR|KDR,19,8,0,869,456,403
PDGFRA|PDGFRA,152,114,93,134,60,30
LOC100857440|LOC100857440,1746,1079,1125,0,0,1
CLOCK|CLOCK,199,132,147,2711,2640,2342
LOC112532385|LOC112532385,563,384,465,10,0,5
TMEM165|TMEM165,19,24,23,1547,1266,844
SRD5A3|SRD5A3,0,12,35,678,402,343
CHIC2|CHIC2,3,0,0,1203,669,624
LONRF1|LONRF1,13,0,5,1624,639,887
PAICS|PAICS,72,93,107,55642,20353,21450
PPAT|PPAT,0,0,0,33205,13970,12707
LNX1|LNX1,5,0,0,33,10,8
FIP1L1|FIP1L1,9571,10110,14620,2234,1777,1420
RASL11B|RASL11B,1943,1669,2374,39,32,17
LOC422757|LOC422757,284,186,306,516,380,212
LOC112532459|LOC112532459,0,0,0,2,4,2
LOC107053245|LOC107053245,3,0,0,3,0,0
SCFD2|SCFD2,607,807,873,3008,1843,1394
USP46|USP46,5,4,6,1371,1099,749
LOC112532304|LOC112532304,1,1,1,82,44,52
SPATA18|SPATA18,0,0,0,178,85,106
SGCB|SGCB,0,0,0,783,874,634
DCUN1D4|DCUN1D4,174,78,150,2708,1491,1234
LRRC66|LRRC66,4,0,0,657,263,202
ZAR1|ZAR1,2528,1439,2226,7,0,0
SLC10A4|SLC10A4,123,154,72,0,11,0
LOC107053243|LOC107053243,0,0,7,17,10,21
SLAIN2|SLAIN2,468,396,397,1428,1071,908
LOC112532290|LOC112532290,5,0,0,12,5,8
LOC112532289|LOC112532289,3,2,0,12,15,17
NIPAL1|NIPAL1,0,3,0,57,18,25
TEC|TEC,0,0,0,258,131,109
TXK|TXK,12,0,10,132,51,88
FRYL|FRYL,656,246,499,1847,1473,1686
OCIAD1|OCIAD1,46,13,34,4911,3328,2380
NFXL1|NFXL1,38,15,13,598,395,399
LOC112532327|LOC112532327,67,39,37,7,5,0
CORIN|CORIN,255,173,237,8,9,18
ATP10D|ATP10D,0,0,0,574,280,222
COMMD8|COMMD8,0,0,0,696,815,403
LOC107053239|LOC107053239,0,0,0,0,9,0
LOC107053241|LOC107053241,0,0,0,0,0,0
GABRA4|GABRA4,0,0,0,0,0,0
GABRG1|GABRG1,0,0,0,4,0,6
GABRA2|GABRA2,0,0,0,0,0,0
LOC107053238|LOC107053238,0,0,0,0,0,0
GUF1|GUF1,0,0,0,662,446,408
GNPDA2|GNPDA2,0,0,0,969,702,447
ATP8A1|ATP8A1,13,16,8,2896,1892,549
PHOX2B|PHOX2B,1,0,0,0,0,0
LOC101749278|LOC101749278,1,0,0,17,37,13
BEND4|BEND4,421,157,315,41,31,39
SLC30A9|SLC30A9,4,0,0,2456,2073,1476
TMEM33|TMEM33,32,15,41,3288,2289,1807
LIMCH1|LIMCH1,0,0,0,204,125,83
APBB2|APBB2,894,662,760,383,246,268
NSUN7|NSUN7,539,359,508,23,7,7
LOC112532444|LOC112532444,0,0,0,0,0,0
LOC101749763|LOC101749763,18,27,18,0,0,0
UCHL1|UCHL1,1471,1244,1190,482,512,395
RHOH|RHOH,23732,28762,33985,209,149,118
RBM47|RBM47,123,111,45,3527,2340,1993
LOC107053235|LOC107053235,1242,2201,1198,710,311,144
N4BP2|N4BP2,2994,1692,3864,3847,2595,2278
LOC101751352|LOC101751352,746,395,789,285,184,174
PDS5A|PDS5A,366,298,335,2174,1642,1694
LOC112532324|LOC112532324,5462,3750,5483,0,0,0
LOC112532326|LOC112532326,639,384,670,14,13,15
UBE2K|UBE2K,14126,8336,15298,2600,1935,1622
SMIM14|SMIM14,11,1,13,24072,15882,10599
LOC112532325|LOC112532325,56,30,62,12,12,10
UGDH|UGDH,188,66,99,22091,8161,7218
TMEM156|TMEM156,141,46,88,87,24,13
KLHL5|KLHL5,0,0,0,1522,1044,812
RFC1|RFC1,0,0,0,1832,1365,1237
WDR19|WDR19,1385,1323,1392,302,190,262
LIAS|LIAS,9,0,0,1547,1224,954
RPL9|RPL9,8,8,7,37082,23305,17188
KLB|KLB,10,12,19,2576,1483,1053
TLR1A|TLR1A,7,1,13,65,63,23
FAM114A1|FAM114A1,2043,2360,2313,1647,1784,1232
TLR1B|TLR1B,12,19,9,270,167,104
KLF3|KLF3,2590,1978,2928,3285,2137,1856
LOC112532355|LOC112532355,36,78,42,638,342,485
LOC112532356|LOC112532356,927,664,978,14,25,11
LOC112532439|LOC112532439,6989,7084,6701,154,132,196
TBC1D1|TBC1D1,295,188,273,2713,2185,1963
RELL1|RELL1,231,616,181,1159,913,767
LOC112532440|LOC112532440,3034,1914,2919,0,0,3
PGM2|PGM2,261,244,116,9017,6107,4294
ARAP2|ARAP2,1256,1094,1319,273,104,59
LOC107053280|LOC107053280,1600,1020,1444,0,0,0
PCDH7|PCDH7,0,0,0,90,189,30
LOC112532264|LOC112532264,4,0,0,0,25,8
TBC1D19|TBC1D19,1390,1116,1696,152,190,67
STIM2|STIM2,256,159,269,1525,1279,926
RBPJ|RBPJ,27,11,21,807,477,535
SMIM20|SMIM20,0,0,6,2596,2037,1359
SLC34A2|SLC34A2,546,175,541,37,314,64
SEL1L3|SEL1L3,1076,665,896,1698,2048,1349
ZCCHC4|ZCCHC4,1251,631,889,43,16,67
PI4K2B|PI4K2B,5026,5713,5992,6919,5398,3964
ANAPC4|ANAPC4,138,96,113,1843,1211,1064
LGI2|LGI2,11796,10901,13129,30,17,11
SEPSECS|SEPSECS,38,21,25,4347,3084,2799
CCDC149|CCDC149,138,65,82,200,310,182
SOD3|SOD3,16288,12728,16687,1286,1159,537
LOC112532276|LOC112532276,73428,54332,76695,454,239,230
DHX15|DHX15,3298,2706,3626,3186,2018,1756
GBA3|GBA3,283,238,129,0,0,0
LOC112532426|LOC112532426,452,354,429,0,0,0
ADGRA3L|ADGRA3L,53,41,20,342,296,199
LOC101750783|LOC101750783,0,0,0,0,0,0
PPARGC1A|PPARGC1A,13,40,45,199,111,104
LOC112532295|LOC112532295,0,11,21,34,24,17
NCAPG|NCAPG,2562,1455,2435,101,74,70
KCNIP4|KCNIP4,1120,747,1148,0,0,5
PACRGL|PACRGL,0,3,0,41,34,52
SLIT2|SLIT2,0,0,0,134,71,41
MIR218-1|MIR218-1,832,467,732,0,0,0
MIR218-1,593,456,363,0,0,0
LOC112532280|LOC112532280,3805,2961,3529,12,7,12
LCORL|LCORL,1038,1188,679,951,554,500
FAM184B|FAM184B,1628,819,1105,63,12,47
MED28|MED28,2142,1166,1559,1162,732,494
CLRN2|CLRN2,2834614,1629126,3290772,7,0,3
LAP3|LAP3,17,18,10,4503,2654,2268
QDPR|QDPR,194,207,108,11753,5965,5303
LOC112532307|LOC112532307,262,834,286,18,7,0
LDB2|LDB2,205464,150596,223675,401,213,137
MIR1602|MIR1602,14,0,4,0,0,1
MIR1602,22,0,6,0,0,0
LOC107053290|LOC107053290,556,336,751,0,0,0
FGFBP1|FGFBP1,119,132,132,22,6,3
TAPT1|TAPT1,507,815,895,4997,3680,3309
CD38|CD38,568,384,480,268,112,98
PROM1|PROM1,7,0,4,889,402,863
FGFBP2|FGFBP2,2845,1586,2272,66,17,41
LOC107053291|LOC107053291,49,36,41,30,41,20
BST1|BST1,993,552,705,989,1841,1033
FBXL5|FBXL5,33,0,20,4660,4383,3108
CC2D2A|CC2D2A,72,74,45,241,167,193
LOC101751883|LOC101751883,1966,1080,2178,9,3,11
C1QTNF7|C1QTNF7,6592,4188,4389,70,47,24
LOC112532438|LOC112532438,0,0,0,0,0,0
LOC107053293|LOC107053293,0,0,0,40,29,22
LOC107053292|LOC107053292,21,10,12,8,18,5
CPEB2|CPEB2,0,0,0,5213,3518,2495
LOC107053295|LOC107053295,2248,1828,2481,0,0,0
RAB28|RAB28,544,467,522,451,298,260
BOD1L1|BOD1L1,485,304,419,1433,1297,1233
HS3ST1|HS3ST1,903,835,731,126,69,37
LOC101747852|LOC101747852,5,11,0,15,6,11
CLNK|CLNK,599,467,632,125,87,82
ZNF518B|ZNF518B,408,144,238,952,648,467
WDR1|WDR1,35,22,16,6931,4120,3251
OTOP1|OTOP1,15,16,20,28,14,0
SLC2A9|SLC2A9,80,66,57,11221,5627,4347
NSG1|NSG1,0,0,0,20,19,6
ZBTB49|ZBTB49,515,479,375,556,352,314
TMEM128|TMEM128,654,337,409,1156,670,404
LYAR|LYAR,0,3,0,1192,1306,618
MSX1|MSX1,1786,1213,1671,0,0,0
STX18|STX18,553,515,743,1279,799,578
EVC2|EVC2,180,122,240,356,194,304
CRMP1|CRMP1,0,0,6,147,88,58
EVC|EVC,59,28,31,355,358,367
C4H4ORF50|C4H4ORF50,0,0,0,9,11,18
MIR1701|MIR1701,445,375,326,0,0,0
MIR1701,21269,17477,19581,0,0,0
JAKMIP1|JAKMIP1,642,513,530,38,13,15
LOC112532319|LOC112532319,12886,10054,12261,0,0,0
WFS1|WFS1,11,7,15,2668,1843,1677
TBC1D14|TBC1D14,1097,727,1101,3672,2311,2439
LOC112532310|LOC112532310,10,9,5,51,41,38
PPP2R2C|PPP2R2C,163,137,175,264,101,113
LOC107053299|LOC107053299,0,1,0,0,3,0
LOC107053298|LOC107053298,0,0,0,55,48,32
KIAA0232|KIAA0232,1157,769,1267,10244,6062,5626
LOC107053300|LOC107053300,639,387,550,0,0,0
MAN2B2|MAN2B2,18,11,31,8871,5294,4819
LOC770881|LOC770881,0,0,13,20,18,26
TADA2B|TADA2B,70,37,70,494,385,255
GRPEL1|GRPEL1,408,329,600,4057,2869,2040
AFAP1|AFAP1,1077,531,1113,56,36,18
HTRA3|HTRA3,112,163,139,36,15,5
SH3TC1|SH3TC1,4,0,24,613,249,352
ABLIM2|ABLIM2,5,0,0,69,43,6
SORCS2|SORCS2,10,3,11,55,113,35
LOC101750928|LOC101750928,0,5,0,0,0,0
TRMT44|TRMT44,796,544,694,368,316,199
ACOX3|ACOX3,16,4,6,1656,855,914
CPZ|CPZ,1002,642,775,0,0,0
ADRA2C|ADRA2C,2157,1590,1816,97,70,48
DOK7|DOK7,22,22,6,14,13,6
LOC101751220|LOC101751220,123,69,89,8,0,13
LRPAP1|LRPAP1,66,34,40,2361,1541,1045
RGS12|RGS12,296,151,219,624,383,395
HGFAC|HGFAC,0,0,42,17619,10492,11949
GRK4|GRK4,6,4,0,529,307,275
HTT|HTT,445,160,253,2036,1584,1493
NOP14|NOP14,340,378,297,881,698,473
MFSD10|MFSD10,5,3,0,143,54,32
ADD1|ADD1,277,247,267,2106,1534,1395
LOC101747497|LOC101747497,458,328,423,9,35,8
TNIP2|TNIP2,0,0,0,289,205,153
SH3BP2|SH3BP2,1555,636,912,1425,1064,972
FAM193A|FAM193A,8,0,7,1063,782,758
RNF4|RNF4,22,26,9,2694,2379,1566
ZFYVE28|ZFYVE28,1266,807,1205,240,405,281
MIR6661|MIR6661,18,11,19,0,0,1
MIR6661,1366,1098,1456,0,0,0
LOC107053323|LOC107053323,138,47,95,0,0,0
MXD4|MXD4,187,61,161,2858,1751,1433
NAT8L|NAT8L,0,13,0,42,22,18
LOC422894|LOC422894,0,0,0,241,162,96
LOC422895|LOC422895,0,0,0,33,43,0
POLN|POLN,333,116,476,354,108,90
LOC107053322|LOC107053322,0,0,0,7,12,0
HAUS3|HAUS3,118,85,95,271,186,132
NELFA|NELFA,1350,788,827,2606,1506,1332
WHSC1|WHSC1,161,334,514,171,180,168
LOC112532453|LOC112532453,1776,1247,2039,0,0,0
LOC112532422|LOC112532422,103,88,63,0,0,0
LOC112532421|LOC112532421,1449,575,1400,0,0,0
DRCC1|DRCC1,1135,899,1147,171,84,57
LOC107053320|LOC107053320,6,11,0,24,6,9
LETM1|LETM1,8451,5386,9643,3823,2630,2077
LOC112532363|LOC112532363,2,3,1,19,9,5
LOC112532364|LOC112532364,899,453,974,112,56,41
LOC112532373|LOC112532373,197,78,80,0,4,0
LOC112532374|LOC112532374,40,11,20,4,0,0
LOC112532305|LOC112532305,692,508,725,19,2,2
FGFR3|FGFR3,4863,3175,4727,3899,3078,2363
TACC3|TACC3,804,665,717,687,438,353
SLBP|SLBP,10190,13319,12378,79,50,30
TMEM129|TMEM129,1028,503,838,4225,2683,2004
LOC422901|LOC422901,98,11,31,2073,1308,1053
LOC107053318|LOC107053318,959,532,883,3,3,5
FAM53A|FAM53A,247,63,145,1175,516,370
UVSSA|UVSSA,1870,1349,1480,545,474,337
MAEA|MAEA,458,600,261,1686,1038,862
TMED11|TMED11,16,11,5,35,42,48
SPON2|SPON2,232,137,102,44,25,20
RNF212|RNF212,1576,815,1155,10,6,18
LOC112532434|LOC112532434,615,410,600,0,0,0
LOC112532433|LOC112532433,0,0,2,8,0,6
CTBP1|CTBP1,4804,3756,4950,6156,4200,3360
LOC112532425|LOC112532425,155,43,85,13,50,6
LOC101749862|LOC101749862,0,0,0,106,27,94
ATOH8|ATOH8,154,46,54,187,214,134
LOC107053315|LOC107053315,6,0,0,880,977,743
FGFRL1|FGFRL1,731,446,737,5014,3785,4804
MIR6705|MIR6705,48,29,79,2,2,1
ERR2984226.8895|MIR6705,309,176,296,0,0,0
LOC107053313|LOC107053313,14,16,29,9,6,0
ST3GAL5|ST3GAL5,967,658,1018,2138,1585,1039
POLR1A|POLR1A,1094,603,1066,1897,1359,1177
PTCD3|PTCD3,11,0,2,2542,1959,1670
LOC112532460|LOC112532460,2932,2566,3159,4,10,5
KDM3A|KDM3A,776,666,593,2490,1748,1641
IMMT|IMMT,10,8,3,5910,4398,3641
MRPL35|MRPL35,1900,1410,1950,2148,1279,906
REEP1|REEP1,160,79,127,385,370,181
CHMP3|CHMP3,771,501,655,3725,2809,1985
LOC112532336|LOC112532336,4,0,0,18,13,16
LOC771798|LOC771798,1517,1005,1741,18,33,18
CD8A|CD8A,155,174,179,299,145,159
LOC100857817|LOC100857817,185,137,185,17,5,9
LOC100857839|LOC100857839,76,34,24,29,0,26
LOC101752184|LOC101752184,17,20,0,0,16,5
TCD8AL5|TCD8AL5,11,0,5,7,0,0
LOC107049163|LOC107049163,34,8,9,13,3,17
LOC107049168|LOC107049168,83,19,39,7,0,0
LOC107049200|LOC107049200,0,0,0,21,0,9
RMND5A|RMND5A,0,0,0,3858,3020,2480
RNF103|RNF103,10,0,0,4520,3861,4104
CD8B|CD8B,430,252,296,141,45,37
LOC422926|LOC422926,72,53,46,106,101,37
LOC101748113|LOC101748113,31,7,7,11,0,0
TCD8AL3|TCD8AL3,460,474,435,32,27,19
LOC112532335|LOC112532335,1816,1643,1740,0,0,0
LOC777408|LOC777408,4383,2585,4084,19,11,4
TCD8AL4|TCD8AL4,259,131,192,88,65,10
LOC771880|LOC771880,0,0,0,60,20,22
LOC107053310|LOC107053310,0,0,0,5,5,0
LOC107056302|LOC107056302,0,0,0,6,4,0
LOC107056303|LOC107056303,8,6,0,18,0,10
LOC112529934|LOC112529934,2272,1913,2150,41,8,6
LOC112532337|LOC112532337,6,5,4,9,0,0
LOC100858172|LOC100858172,254,254,239,16,7,5
LOC101749090|LOC101749090,12,28,0,20,9,4
LOC107049196|LOC107049196,15,31,40,0,5,6
LOC422924|LOC422924,184,44,80,53,12,15
SMYD1|SMYD1,1687,720,1111,352,226,202
THNSL2|THNSL2,3631,2034,2755,4945,3849,2455
FABP1|FABP1,169,101,102,57055,52535,23757
HRH2L|HRH2L,12,0,0,643,423,185
EIF2AK3|EIF2AK3,36,33,45,5103,3726,2484
RPIA|RPIA,0,0,7,7830,6946,4673
SUCLG1|SUCLG1,20,11,3,5101,3110,2755
ADRA1D|ADRA1D,2571,1492,1220,24,17,0
RNF24|RNF24,13,0,7,235,208,125
SMOX|SMOX,0,0,0,462,835,1094
MIR103A2|MIR103A2,995,600,617,0,0,0
MIR103A2,183,151,192,0,0,0
PANK2|PANK2,32,45,41,615,431,332
CTNNA2|CTNNA2,0,4,0,6,9,0
LRRTM1|LRRTM1,0,4,0,0,0,0
LOC101748980|LOC101748980,389,345,305,3,0,0
MAVS|MAVS,44,58,55,2076,1672,1245
PTPRA|PTPRA,3207,1502,3411,1279,913,757
OXT|OXT,7,2,2,0,0,0
MRPS26|MRPS26,16,0,18,4142,2701,2039
UBOX5|UBOX5,511,298,365,666,443,417
FASTKD5|FASTKD5,5200,2977,4034,457,337,272
LOC101750242|LOC101750242,256,280,196,21,0,16
LZTS3|LZTS3,575,455,789,5443,4998,5220
DDRGK1|DDRGK1,3,10,0,2627,1863,1517
MIR146C-1|MIR146C-1,7,6,9,0,1,0
ERR2984226.8971|MIR146C-1,521,365,531,0,0,0
LOC101750579|LOC101750579,174,74,118,13,9,0
SLC4A11|SLC4A11,301,154,240,159,60,96
C4H20ORF194|C4H20ORF194,51,33,92,1120,622,977
MIR1684|MIR1684,20,12,0,0,0,0
MIR1684,0,0,0,0,0,0
TRNAL-CAG_2,1251,760,1016,0,0,0
LOC112532395|LOC112532395,61,63,65,0,0,0
GFRA4|GFRA4,0,0,0,17,31,8
EGR4|EGR4,23,35,13,0,0,0
ADAM33|ADAM33,0,0,0,145,152,84
LOC112532265|LOC112532265,3792,2154,3631,115,0,0
ALMS1|ALMS1,13,0,7,513,418,420
MIR1654-1|MIR1654-1,3877,2456,3262,0,0,0
MIR1654-1,1744,1191,1376,0,0,0
ATRN|ATRN,35,23,34,6866,4607,4657
LOC107053330|LOC107053330,186,212,195,0,1,3
FBXO41|FBXO41,1560,1472,1848,39,22,8
CCT7|CCT7,25,13,26,6273,4301,3537
LOC112532286|LOC112532286,26,12,13,6,9,0
PRADC1|PRADC1,44,17,27,1748,1414,762
SMYD5|SMYD5,319,141,182,693,643,607
MIR6627|MIR6627,15,0,10,1,1,1
ERR2984226.8991|MIR6627,0,0,0,1,1,1
RAB11FIP5|RAB11FIP5,5,0,0,1054,707,798
SFXN5|SFXN5,643,324,555,1714,1023,1121
LOC107053334|LOC107053334,131,147,155,0,0,0
CYP26B1|CYP26B1,36,24,68,36,56,16
SPR|SPR,0,0,8,14667,11879,8244
EXOC6B|EXOC6B,0,3,0,301,380,325
DYSF|DYSF,1329,608,1111,403,408,325
DOK1|DOK1,240,167,211,337,171,83
LOC430422|LOC430422,8562,3985,6827,65,51,23
M1AP|M1AP,1037,742,789,295,248,179
LOC112532432|LOC112532432,254,176,198,15,20,27
LOXL3|LOXL3,486,264,445,193,197,107
DOCK2L|DOCK2L,90,22,59,342,307,275
LOC101747820|LOC101747820,1303,537,851,6,0,3
PCGF1|PCGF1,856,543,732,480,394,212
