gene_id,CN_2w_2,CN_2w_1,CN_4w_1,HT_2w_2,HT_2w_1,HT_4w_1
ARSK|ARSK,132,359,473,675,543,425
TTC37|TTC37,375,1066,1875,1679,1434,1080
LOC112530680|LOC112530680,0,0,0,0,0,0
MCTP1|MCTP1,307,241,1729,1566,496,623
SLF1|SLF1,67,172,325,442,265,220
KIAA0825|KIAA0825,21,17,38,56,20,19
FAM172A|FAM172A,212,640,734,1278,623,598
LOC112530549|LOC112530549,2,9,8,24,10,3
NR2F1|NR2F1,222,761,760,1111,893,850
LOC101751097|LOC101751097,0,4,0,21,6,0
ARRDC3|ARRDC3,999,1792,2077,4065,2824,2919
LYSMD3|LYSMD3,192,555,699,910,811,570
ADGRV1|ADGRV1,7,3,13,5,17,15
POLR3G|POLR3G,25,63,54,80,81,71
MBLAC2|MBLAC2,136,364,404,826,513,502
CETN3|CETN3,73,204,290,508,300,183
LOC101752071|LOC101752071,6,9,9,29,16,19
MEF2C|MEF2C,498,1057,1471,2302,1472,1507
TMEM161B|TMEM161B,133,428,697,880,584,603
CCNH|CCNH,185,491,578,1005,679,515
RASA1|RASA1,209,474,845,1051,661,553
COX7C|COX7C,1236,5947,3334,8670,4516,3282
LOC112530788|LOC112530788,1,3,5,9,7,3
LOC101751701|LOC101751701,0,0,0,0,0,0
EDIL3|EDIL3,92,129,230,628,662,200
LOC112530607|LOC112530607,0,5,0,0,0,0
HAPLN1|HAPLN1,4,13,32,83,37,57
VCAN|VCAN,16,33,118,105,26,35
XRCC4|XRCC4,33,89,117,202,120,104
MIR1756A|MIR1756A,0,0,0,0,0,2
MIR1756A,0,0,0,0,0,1
TMEM167A|TMEM167A,480,1500,1461,2790,1929,1273
RPS23|RPS23,1915,9595,5698,13557,7622,5015
ATG10|ATG10,89,180,180,436,241,229
LOC112530587|LOC112530587,9,14,5,20,25,12
SSBP2|SSBP2,48,76,167,178,113,84
ZCCHC9|ZCCHC9,96,369,405,592,480,368
CKMT2|CKMT2,4,13,12,0,0,21
RASGRF2|RASGRF2,8,30,49,55,20,68
LOC107052408|LOC107052408,58,150,85,201,177,259
MSH3|MSH3,86,268,390,1094,393,455
DHFR|DHFR,760,2579,2557,4027,2391,2060
FAM151BL|FAM151BL,53,171,204,244,245,190
ANKRD34B|ANKRD34B,203,566,646,289,469,537
FAM151B|FAM151B,130,392,473,837,605,455
LOC768418|LOC768418,8,21,60,107,43,33
ZFYVE16|ZFYVE16,252,547,1141,1199,901,991
CCDC125|CCDC125,13,15,35,43,35,23
AK6|AK6,75,294,293,564,373,266
RAD17|RAD17,113,418,496,660,566,419
LOC101749525|LOC101749525,1,1,4,0,3,2
LOC101749640|LOC101749640,5,4,3,3,10,7
LOC101749743|LOC101749743,2,2,3,0,5,4
LOC101749891|LOC101749891,4,3,3,0,8,5
LOC101749992|LOC101749992,2,2,3,0,9,5
LOC101750108|LOC101750108,0,3,5,0,4,4
LOC101750348|LOC101750348,1,2,3,0,10,3
GRIN3A|GRIN3A,12,9,0,26,10,15
RNF20|RNF20,503,1493,2025,2642,2306,1900
MRPL50|MRPL50,130,731,462,961,602,446
LOC101751355|LOC101751355,0,0,0,0,0,0
LOC101752072|LOC101752072,0,0,0,0,0,0
AKAP2|AKAP2,146,374,553,558,427,309
LOC112530778|LOC112530778,0,0,0,0,0,0
SLC46A2|SLC46A2,31,51,94,68,127,52
SNX30|SNX30,125,406,432,659,463,453
INIP|INIP,152,454,428,852,560,438
TMEM246|TMEM246,142,335,544,488,651,627
LOC107052401|LOC107052401,50,54,79,118,158,82
ALDOB|ALDOB,49308,149957,137164,259450,222166,208551
KIAA1958|KIAA1958,5744,12835,20424,39117,31856,29189
HSDL2|HSDL2,1483,5239,4115,10875,5685,4871
PTBP3|PTBP3,48,133,203,336,252,167
LOC112530682|LOC112530682,2,0,0,0,0,0
LOC112530683|LOC112530683,1,0,0,0,0,0
SUSD1|SUSD1,14,37,196,107,84,77
UGCG|UGCG,123,372,708,580,530,410
GNG10|GNG10,105,432,464,852,533,445
DNAJC25|DNAJC25,376,1090,1392,3274,1549,1373
SMC2|SMC2,56,73,142,113,123,84
PTGR1|PTGR1,2002,6963,6823,14070,8112,6290
LOC112530674|LOC112530674,865,2995,3317,5269,3261,2470
LOC107052410|LOC107052410,4,33,24,64,28,21
TXN|TXN,1766,5552,5508,8446,5648,4364
SVEP1|SVEP1,15,51,42,2652,94,47
MUSK|MUSK,26,76,106,141,131,104
LPAR1|LPAR1,60,282,562,187,552,189
NPR1|NPR1,0,15,41,45,24,17
LOC101748700|LOC101748700,34,129,80,107,88,48
TOPORS|TOPORS,89,158,319,284,273,259
LOC107052417|LOC107052417,0,0,0,0,0,0
ELAVL2|ELAVL2,0,0,0,0,0,0
LOC101750303|LOC101750303,0,0,0,0,0,0
LOC101750371|LOC101750371,0,0,0,0,0,0
LOC101750584|LOC101750584,0,0,0,2,0,0
LOC101750770|LOC101750770,0,0,0,0,0,0
LOC101750975|LOC101750975,0,0,0,2,0,0
HRC8L|HRC8L,0,0,0,13,16,10
TUSC1|TUSC1,14,53,66,77,68,60
CAAP1|CAAP1,175,586,912,911,888,628
MIR7437,0,0,0,0,0,0
MIR7437|MIR7437,0,0,0,0,0,0
IFT74|IFT74,42,122,174,263,155,138
LRRC19|LRRC19,0,6,0,10,15,0
PLAA|PLAA,223,563,959,1026,915,768
LOC427369|LOC427369,178,754,630,1602,918,828
MOB3B|MOB3B,270,484,926,1290,877,1119
TEK|TEK,265,421,1307,1120,741,560
CZH9orf72|CZH9orf72,51,90,176,244,138,107
LINGO2|LINGO2,0,0,0,0,0,0
LOC112530621|LOC112530621,20,389,542,268,530,119
CORO2A|CORO2A,254,865,1041,2016,1153,1249
TBC1D2|TBC1D2,44,133,201,347,230,231
IKBKAP|IKBKAP,345,1271,1834,1751,1379,868
TRNAI-UAU_2,0,0,1,0,1,2
APTX|APTX,44,196,182,312,208,158
DNAJA1|DNAJA1,921,3593,3792,6388,3462,2776
SMU1|SMU1,576,1626,2194,3240,2119,1646
HEMGN|HEMGN,11,54,61,172,49,41
B4GALT1|B4GALT1,723,3524,2945,3884,4038,2306
SPIK4|SPIK4,919,4019,2298,6749,3465,2574
FOXE1|FOXE1,5,4,15,28,5,16
LOC101749568|LOC101749568,23,19,30,47,43,60
LOC112530664|LOC112530664,0,0,3,0,0,0
LOC107052388|LOC107052388,0,0,4,0,10,9
XPA|XPA,681,4261,3369,5358,3273,2713
MIR1583|MIR1583,0,0,0,0,0,0
MIR1583,0,0,0,0,0,0
MIR2954|MIR2954,2,12,13,10,8,5
ERR2984226.25319|MIR2954,1,1,1,1,1,1
MIR2131|MIR2131,0,0,0,1,4,3
MIR2131,0,0,0,1,1,1
MIR7438,0,0,0,0,0,0
MIR7438|MIR7438,0,0,0,0,0,0
TMOD1|TMOD1,6,16,28,17,31,14
NCBP1|NCBP1,234,690,943,1093,903,764
TSTD2|TSTD2,213,499,951,1078,896,900
TDRD7|TDRD7,184,401,759,1094,625,711
LOC112530571|LOC112530571,5,27,32,58,105,24
DGKQ|DGKQ,773,1938,2892,7373,3574,3535
ACO1|ACO1,6875,19283,27700,45408,27744,24773
PRR16|PRR16,6,7,39,13,28,5
HSD17B4|HSD17B4,3844,12087,13798,25884,13766,12721
TNFAIP8|TNFAIP8,449,1280,1451,1761,844,536
DMXL1|DMXL1,355,720,1388,1578,1034,918
DTWD2|DTWD2,27,127,129,227,130,74
LVRN|LVRN,0,14,24,21,60,17
SEMA6A|SEMA6A,29,40,118,62,78,39
COMMD10|COMMD10,94,226,277,447,293,237
LOC107052418|LOC107052418,0,0,10,0,0,9
AP3S1|AP3S1,909,2393,2865,4675,3146,2725
ATG12|ATG12,352,878,1295,2217,1348,1219
CDO1|CDO1,2746,6171,4658,10593,4940,5264
SMN|SMN,243,955,1234,1345,1194,1147
LOC107052393|LOC107052393,0,0,0,0,0,0
LOC101751578|LOC101751578,39,74,37,87,23,36
TMED7|TMED7,764,2292,3015,3721,2842,2438
LOC107052392|LOC107052392,787,2744,2820,5451,2833,2113
MARVELD2|MARVELD2,136,358,447,970,607,512
GTF2H2|GTF2H2,178,608,666,1025,778,500
LOC107052389|LOC107052389,1858,5209,6130,13598,6812,5686
BDP1L|BDP1L,237,514,906,1003,821,805
MCCC2|MCCC2,625,1656,1939,4630,1855,1993
LOC107052424|LOC107052424,0,0,0,10,4,0
KCNN2|KCNN2,23,43,48,130,67,63
LOC112530539|LOC112530539,0,0,0,0,0,0
LOC107052400|LOC107052400,0,0,0,0,0,0
LOC112530544|LOC112530544,0,0,0,0,0,0
LOC112530545|LOC112530545,0,0,0,0,0,0
LOC112530546|LOC112530546,0,0,0,0,0,0
LOC112530534|LOC112530534,0,0,0,0,0,0
LOC112530541|LOC112530541,0,0,0,0,0,0
LOC107052396|LOC107052396,0,0,0,0,0,0
LOC112530535|LOC112530535,0,0,0,0,0,0
LOC112530543|LOC112530543,0,0,0,0,0,0
LOC112530540|LOC112530540,0,0,0,2,0,0
LOC112530528|LOC112530528,0,0,0,0,0,3
LOC112530524|LOC112530524,0,2,0,0,2,0
LOC112530525|LOC112530525,0,0,1,2,2,2
LOC112530527|LOC112530527,0,0,0,0,0,0
LOC112530526|LOC112530526,0,0,0,0,1,0
LOC112530538|LOC112530538,0,0,0,0,0,0
LOC112530529|LOC112530529,4,0,4,12,4,8
LOC112530709|LOC112530709,0,0,0,0,0,0
LOC112530706|LOC112530706,0,0,2,3,1,0
LOC112530704|LOC112530704,0,0,1,0,0,0
LOC112530705|LOC112530705,0,0,0,0,0,0
LOC112530712|LOC112530712,0,0,0,0,0,0
LOC112530726|LOC112530726,0,0,0,0,0,0
LOC112530715|LOC112530715,0,5,5,0,7,4
LOC101750150|LOC101750150,0,0,0,0,0,0
LOC112530722|LOC112530722,0,0,0,0,0,0
LOC101750248|LOC101750248,0,0,0,0,0,0
LOC112530720|LOC112530720,0,0,0,0,0,0
LOC107052428|LOC107052428,0,0,0,0,0,0
LOC112530724|LOC112530724,0,0,0,0,0,0
LOC112530721|LOC112530721,0,0,0,0,0,0
LOC112530717|LOC112530717,0,0,0,2,2,0
LOC112530719|LOC112530719,0,0,0,0,0,0
LOC112530731|LOC112530731,0,3,2,6,0,4
LOC100858705|LOC100858705,0,0,0,0,0,0
LOC112530736|LOC112530736,0,0,0,0,4,0
LOC112530733|LOC112530733,0,0,0,3,0,0
LOC112530734|LOC112530734,0,0,0,0,0,0
LOC112530732|LOC112530732,0,0,0,0,0,0
LOC112530730|LOC112530730,0,0,0,14,0,0
LOC112530756|LOC112530756,0,0,0,0,0,0
LOC112530759|LOC112530759,0,0,0,0,0,0
LOC112530763|LOC112530763,0,0,3,0,0,7
LOC112530762|LOC112530762,0,0,0,0,0,0
LOC112530757|LOC112530757,0,0,0,0,0,0
LOC112530760|LOC112530760,0,0,0,0,0,0
LOC112530758|LOC112530758,0,0,0,0,0,0
LOC112530754|LOC112530754,0,0,0,0,0,0
LOC107052440|LOC107052440,0,0,5,5,0,0
LOC112530761|LOC112530761,0,0,0,0,0,0
LOC112530597|LOC112530597,0,0,0,3,0,0
MTAP|MTAP,53,114,214,341,190,135
LOC112530606|LOC112530606,0,0,0,0,4,0
CDKN2A|CDKN2A,48,189,158,150,283,131
CDKN2B|CDKN2B,65,586,301,286,396,259
LOC112530701|LOC112530701,4,7,0,9,6,4
LOC107052436|LOC107052436,14,51,22,0,8,8
TRIM36|TRIM36,72,103,268,105,327,265
PGGT1B|PGGT1B,104,356,421,545,442,305
CCDC112|CCDC112,47,74,68,192,95,92
LOC107052437|LOC107052437,0,0,0,0,0,0
FEM1C|FEM1C,144,407,558,895,532,473
GRAMD3|GRAMD3,105,387,475,729,461,340
ALDH7A1|ALDH7A1,4068,11917,13869,25231,14895,14414
LOC112530646|LOC112530646,5,0,25,41,26,18
ZNF608|ZNF608,357,1081,1679,1926,1359,1508
LOC112530668|LOC112530668,0,0,0,0,0,0
LOC112530566|LOC112530566,0,0,0,0,0,0
LOC112530559|LOC112530559,0,0,3,0,0,3
LOC112530563|LOC112530563,0,0,0,0,0,0
LOC112530568|LOC112530568,0,0,0,0,2,0
LOC112530562|LOC112530562,0,0,0,0,0,0
LOC107052433|LOC107052433,0,0,0,0,0,0
LOC112530564|LOC112530564,0,0,0,0,0,4
LOC112530569|LOC112530569,0,0,0,0,0,0
LOC112530561|LOC112530561,0,0,0,1,1,0
LOC112530693|LOC112530693,0,0,0,0,0,0
LOC107052434|LOC107052434,7,7,9,14,16,7
SRFBP1|SRFBP1,83,200,265,403,280,210
LOX|LOX,6,0,13,15,16,19
SNCAIP|SNCAIP,6,0,45,43,33,27
PPIC|PPIC,75,190,214,302,184,206
SNX2|SNX2,764,2555,2826,6173,2935,2576
SNX24|SNX24,172,664,498,1295,803,578
CEP120|CEP120,91,138,373,271,196,270
TOMM5|TOMM5,500,2910,1863,4066,2533,1667
LOC107052429|LOC107052429,9,23,19,38,13,19
FRMPD1|FRMPD1,12,29,43,35,38,38
DCAF10|DCAF10,505,1529,1931,2549,2271,1747
SLC25A51|SLC25A51,103,361,393,481,413,348
TRMT10B|TRMT10B,87,433,352,662,586,406
LOC768709|LOC768709,451,2412,1234,2310,1738,1093
ZBTB5|ZBTB5,171,413,643,853,639,593
POLR1E|POLR1E,134,630,654,752,734,467
GRHPR|GRHPR,1128,5687,3515,7535,4707,3374
ZCCHC7|ZCCHC7,42,174,227,318,201,172
LOC112530593|LOC112530593,0,0,5,0,5,0
LOC112530592|LOC112530592,8,30,13,33,40,39
PAX5|PAX5,0,14,33,18,17,22
MELK|MELK,0,5,26,6,16,12
LOC112530642|LOC112530642,0,0,0,0,0,0
LOC107052439|LOC107052439,0,0,6,2,0,3
LOC112530633|LOC112530633,0,0,0,0,1,0
LOC112530590|LOC112530590,0,5,4,11,9,6
LOC112530589|LOC112530589,3,0,0,0,1,2
LOC112530591|LOC112530591,0,0,0,0,0,0
LOC107052441|LOC107052441,0,2,4,1,5,2
LOC112530694|LOC112530694,0,0,3,0,5,5
LOC112530747|LOC112530747,0,2,1,3,3,2
LOC112530739|LOC112530739,0,2,0,2,6,3
LOC112530741|LOC112530741,1,0,3,5,4,3
LOC112530695|LOC112530695,1,0,3,0,1,1
LOC112530745|LOC112530745,0,1,2,3,3,2
LOC107052839|LOC107052839,0,0,1,0,1,4
LOC112530697|LOC112530697,0,0,3,0,2,1
LOC112530742|LOC112530742,0,5,5,9,9,5
LOC107052447|LOC107052447,0,0,0,0,2,0
LOC112530698|LOC112530698,0,1,3,0,2,1
LOC112530746|LOC112530746,0,1,2,4,3,3
LOC107052445|LOC107052445,0,0,0,0,1,2
LOC112530699|LOC112530699,0,0,2,3,5,3
LOC112530744|LOC112530744,0,4,4,9,3,3
LOC107049352|LOC107049352,0,0,0,0,0,0
LOC112530743|LOC112530743,0,1,3,4,4,3
LOC112530740|LOC112530740,0,2,0,0,2,1
LOC112531184|LOC112531184,5,6,17,29,21,20
LOC107049643|LOC107049643,23,81,75,168,206,129
LOC107049682|LOC107049682,0,4,8,6,3,10
LOC107049692|LOC107049692,14,41,28,88,102,62
LOC112531189|LOC112531189,34,86,130,128,100,42
LOC112531193|LOC112531193,0,0,7,0,15,0
LOC107050845|LOC107050845,307,783,749,1129,1070,1096
LOC112531194|LOC112531194,0,0,0,0,0,0
LOC112531197|LOC112531197,0,0,0,6,5,0
LOC112531196|LOC112531196,0,1,14,2,0,3
LOC112531198|LOC112531198,0,3,5,18,17,6
LOC112531200|LOC112531200,2,0,2,0,3,3
LOC112531202|LOC112531202,3,4,11,14,7,6
LOC107051165|LOC107051165,0,9,37,11,26,28
LOC112531203|LOC112531203,7,11,20,9,16,0
LOC112531204|LOC112531204,5,4,6,9,7,0
LOC107049014|LOC107049014,0,0,0,10,6,0
RENBP|RENBP,42,33,101,93,147,61
TMEM147|TMEM147,108,560,365,660,534,355
LOC112531208|LOC112531208,39,178,103,405,272,110
LOC112531210|LOC112531210,4,5,1,8,7,7
LOC112531211|LOC112531211,10,19,19,28,28,8
LOC107050100|LOC107050100,2,4,15,10,12,5
LOC112531216|LOC112531216,1,7,6,12,4,4
LOC112531218|LOC112531218,2,2,9,10,6,2
LOC112531220|LOC112531220,6,13,32,34,7,18
LOC112531222|LOC112531222,3,3,8,18,7,7
LOC112531223|LOC112531223,0,1,3,2,0,3
LOC112531226|LOC112531226,6,43,16,11,55,30
LOC112531229|LOC112531229,0,3,5,7,6,6
LOC112531232|LOC112531232,3,11,15,27,22,23
MIR7478,0,0,0,0,1,0
MIR7478|MIR7478,2,0,0,0,2,0
LOC100857964|LOC100857964,0,4,5,3,3,9
LOC112531236|LOC112531236,4,7,15,26,19,18
LOC107049654|LOC107049654,22,52,42,118,101,86
LOC107049870|LOC107049870,7,12,31,46,36,33
LOC112531241|LOC112531241,3,3,11,11,7,3
LOC107049690|LOC107049690,2,2,7,7,6,2
LOC112531244|LOC112531244,6,5,25,6,0,0
LOC100858385|LOC100858385,0,2,4,2,0,3
LOC107050061|LOC107050061,11,12,21,42,32,33
LOC112531245|LOC112531245,4,2,4,2,8,6
LOC107050485|LOC107050485,15,41,41,102,112,102
LOC107049671|LOC107049671,26,63,72,131,120,105
LOC107050732|LOC107050732,42,139,130,181,373,128
CIC|CIC,104,622,385,818,825,415
RPS19|RPS19,2802,14592,7269,19150,13250,8366
SPTBN4L|SPTBN4L,0,6,0,0,0,0
LOC107051491|LOC107051491,12,30,40,23,47,40
LOC112531249|LOC112531249,109,429,282,619,453,338
LOC107049998|LOC107049998,0,0,0,0,0,0
LOC112531251|LOC112531251,4,8,6,44,34,33
LDLR|LDLR,104,197,156,322,431,167
LOC112531252|LOC112531252,0,7,19,5,0,18
LOC107050050|LOC107050050,28,33,33,73,69,62
LOC112531254|LOC112531254,4,7,17,25,20,18
LOC112531255|LOC112531255,8,12,15,35,29,21
LOC112531256|LOC112531256,14,2,5,8,42,11
LOC107051274|LOC107051274,28,735,107,9583,297,66
LOC112531274|LOC112531274,0,0,0,86,0,6
FLNA_1|FLNA,36,17,63,35,96,29
LOC107049632|LOC107049632,30,143,56,97,106,67
LOC107049631|LOC107049631,55,116,92,98,89,47
LOC112531259|LOC112531259,4,17,36,37,110,50
OPN1LW|OPN1LW,31,104,144,66,230,156
OPN2SW|OPN2SW,8,36,32,25,50,29
LOC112531269|LOC112531269,0,22,9,21,42,23
LOC107050420|LOC107050420,26,89,196,108,180,190
IGSF1L9|IGSF1L9,8,0,11,0,0,11
LOC107050651|LOC107050651,0,0,12,8,0,0
LOC112531266|LOC112531266,0,0,0,6,6,0
LOC112531270|LOC112531270,0,0,4,0,0,0
LOC107049488|LOC107049488,0,0,8,0,0,6
LOC112531260|LOC112531260,0,0,0,1,0,0
LOC112531271|LOC112531271,0,2,15,8,5,2
LOC112531272|LOC112531272,0,0,3,0,0,0
LOC112531265|LOC112531265,0,2,6,5,8,2
LOC107049941|LOC107049941,0,5,0,6,0,0
LOC100859870|LOC100859870,0,3,23,17,0,3
LOC107050291|LOC107050291,0,0,2,0,0,0
LOC112531262|LOC112531262,0,0,8,8,0,4
LOC107049487|LOC107049487,0,0,0,0,0,0
LOC112531267|LOC112531267,0,0,0,0,0,0
LOC112531268|LOC112531268,0,0,0,0,0,0
LOC107049489|LOC107049489,28,62,233,199,64,111
GPR42L|GPR42L,1,0,0,0,0,0
LOC101747905|LOC101747905,7,0,24,12,9,13
LOC112531263|LOC112531263,3,0,0,0,0,2
CHIR-AB1|CHIR-AB1,13,9,24,53,28,25
LOC112531264|LOC112531264,2,0,0,0,0,2
LOC112531282|LOC112531282,23,57,48,126,102,87
LOC112531292|LOC112531292,10,89,67,135,89,56
LOC107050351|LOC107050351,417,802,1329,941,1469,1290
LOC107050350|LOC107050350,21,73,46,82,73,43
SLC25A11|SLC25A11,430,2032,1352,2593,2316,1421
LOC107049719|LOC107049719,281,1394,790,1186,1059,570
ACHRB|ACHRB,8401,23659,15123,40859,40828,22107
LOC112531289|LOC112531289,3,0,0,4,1,0
LOC112531290|LOC112531290,0,0,0,0,0,0
LOC112531285|LOC112531285,0,0,0,9,1,0
LOC112531286|LOC112531286,0,0,0,0,0,0
LOC112531284|LOC112531284,0,0,0,0,0,0
LOC112531278|LOC112531278,0,0,0,0,0,0
LOC101751423|LOC101751423,428,1171,1017,1885,1313,1569
LOC112531304|LOC112531304,4,12,16,26,23,11
PC_1|PC,949,3965,2964,4120,3798,3136
LOC112531301|LOC112531301,3,29,12,28,27,13
LOC112531306|LOC112531306,3,24,16,27,8,9
LOC112531297|LOC112531297,5,15,7,18,10,8
LOC112531298|LOC112531298,0,1,2,1,1,1
LOC112531300|LOC112531300,0,0,1,3,0,0
LOC112531299|LOC112531299,0,0,2,2,1,3
LOC112531308|LOC112531308,0,0,3,5,11,6
LOC112531317|LOC112531317,0,5,1,11,0,0
LOC112531311|LOC112531311,21,63,35,64,47,38
LOC112531319|LOC112531319,5,14,9,20,13,9
LOC112531320|LOC112531320,0,23,5,20,7,15
LOC112531296|LOC112531296,7,48,7,81,43,29
LOC112531310|LOC112531310,5,36,13,67,32,24
LOC112531307|LOC112531307,13,71,27,56,40,29
LOC112531309|LOC112531309,10,49,24,31,45,29
LOC112531316|LOC112531316,2,8,0,10,7,7
LOC112531314|LOC112531314,31,78,19,102,44,35
LOC112531318|LOC112531318,2,2,2,3,2,3
LOC112531312|LOC112531312,11,28,9,32,18,13
LOC112531313|LOC112531313,23,87,22,102,79,40
LOC112531305|LOC112531305,0,0,0,2,1,0
NDAHNAKL|NDAHNAKL,192,217,587,575,766,566
LOC107050463|LOC107050463,309,705,1314,681,964,1089
LOC112531294|LOC112531294,29,111,93,187,239,73
LOC107051160|LOC107051160,0,0,0,0,0,1
U2AF2|U2AF2,466,2040,1585,2648,2412,1383
LENG8|LENG8,639,1726,2482,2347,3170,2143
PPP1R12C|PPP1R12C,201,844,716,907,993,728
TNNT1|TNNT1,0,22,0,26,22,0
KMT5C|KMT5C,102,411,259,417,428,224
HSPBP1|HSPBP1,264,1312,809,1708,1173,693
LOC100859273|LOC100859273,283,1239,995,1643,1694,1055
ITIH6|ITIH6,0,26,23,10,26,51
LOC107049485|LOC107049485,104,579,454,555,636,313
NSMCE3|NSMCE3,219,1211,817,1566,875,632
PFKFB4|PFKFB4,1839,9452,5198,8747,8874,5061
HSD17B10|HSD17B10,1679,12560,4879,13011,6363,4147
NAA10L|NAA10L,273,1133,885,1281,1347,556
LOC107056088|LOC107056088,0,13,14,10,3,9
LOC112529962|LOC112529962,0,6,26,6,9,9
TRNAQ-CUG_5,0,0,0,0,0,0
LOC112531334|LOC112531334,5,20,37,46,51,28
ERR2984226.25546|TRNAK-UUU,1,1,1,1,0,1
LOC112531324|LOC112531324,0,12,51,13,0,5
LOC107050135|LOC107050135,0,0,13,0,0,0
LOC107050134|LOC107050134,0,0,8,4,0,6
TARM1L2|TARM1L2,0,0,12,0,3,0
LOC107049567|LOC107049567,0,0,0,4,0,0
LOC112531340|LOC112531340,0,0,3,3,3,2
LOC112531342|LOC112531342,0,0,0,0,0,0
LOC107050189|LOC107050189,0,0,6,7,1,0
LOC107055384|LOC107055384,0,0,5,6,0,3
LOC112531337|LOC112531337,0,0,0,0,0,0
LOC107057632|LOC107057632,0,5,0,0,0,0
LOC100858456|LOC100858456,0,0,5,0,0,0
LOC112531325|LOC112531325,0,0,0,0,0,0
LOC112531336|LOC112531336,0,0,0,3,0,0
LOC112531326|LOC112531326,0,0,9,0,0,0
LOC107049894|LOC107049894,0,0,10,0,0,0
LOC100857375|LOC100857375,2,3,5,5,4,7
LOC112531329|LOC112531329,0,0,6,0,0,5
LOC107050060|LOC107050060,0,0,25,0,6,6
LOC107049514|LOC107049514,0,30,63,23,22,29
LOC107049516|LOC107049516,0,0,19,15,7,9
LOC107050038|LOC107050038,0,0,18,0,6,0
LOC112531341|LOC112531341,0,0,0,0,0,0
LOC425449|LOC425449,0,0,14,7,7,4
LOC107050283|LOC107050283,0,0,22,19,6,0
LOC100857193|LOC100857193,0,33,28,148,27,8
LOC107050540|LOC107050540,4,0,13,7,4,3
LOC107050226|LOC107050226,4,28,31,26,16,19
LOC100857409|LOC100857409,3,0,0,12,8,0
LOC107049799|LOC107049799,5,3,0,15,11,1
LOC112531327|LOC112531327,3,0,0,0,4,0
LOC112531328|LOC112531328,7,0,17,6,8,0
LOC112531339|LOC112531339,4,8,23,24,15,8
CHIR-IG1-5|CHIR-IG1-5,7,79,106,57,37,66
LOC112531338|LOC112531338,6,3,19,28,11,11
LOC425238|LOC425238,5,35,15,62,67,29
LOC112531332|LOC112531332,5,0,3,0,0,3
LOC112531357|LOC112531357,2,0,0,0,0,0
LOC107050544|LOC107050544,0,0,0,4,4,0
LOC112531350|LOC112531350,0,0,0,0,0,0
LOC112531355|LOC112531355,0,0,0,1,1,1
LOC112531347|LOC112531347,0,20,12,47,25,9
LOC107050768|LOC107050768,167,428,615,518,741,505
LOC112531348|LOC112531348,17,84,76,79,122,73
LOC112531349|LOC112531349,70,162,212,185,338,260
LOC107050620|LOC107050620,159,367,579,315,599,353
REC8|REC8,0,8,2,9,11,7
LOC112531360|LOC112531360,24,153,87,225,163,123
LOC107051046|LOC107051046,121,504,335,343,579,319
LOC107051192|LOC107051192,401,1139,1167,1641,1664,1093
LOC112531359|LOC112531359,130,379,356,425,474,261
LOC112531361|LOC112531361,74,348,200,458,423,200
LOC112531425|LOC112531425,0,5,4,10,10,0
LOC112531422|LOC112531422,4,22,17,43,13,11
LOC107049904|LOC107049904,108,527,588,901,535,364
LOC107050958|LOC107050958,15,65,103,129,153,101
GFCBPL|GFCBPL,4,8,0,0,4,4
LOC112531371|LOC112531371,0,0,0,0,6,0
LOC100857892|LOC100857892,125,854,559,1722,941,565
FCGBPL|FCGBPL,254,1014,1116,1773,1443,1172
LOC112531372|LOC112531372,3,0,0,0,4,0
MYO7L2|MYO7L2,23,77,94,133,150,41
LOC112531373|LOC112531373,17,18,24,23,47,22
LOC107051196|LOC107051196,0,7,7,34,24,36
LOC107049408|LOC107049408,0,9,0,32,14,5
LOC107049409|LOC107049409,0,0,0,6,6,0
LOC776874|LOC776874,0,0,0,7,2,0
LOC107049175|LOC107049175,4,4,5,9,6,6
LOC107050650|LOC107050650,14,18,50,22,64,42
LOC112531420|LOC112531420,0,0,0,0,0,0
LOC112531436|LOC112531436,0,0,0,0,0,0
LOC112531431|LOC112531431,0,0,0,0,0,0
LOC112531437|LOC112531437,0,0,0,0,0,0
LOC112531440|LOC112531440,0,0,0,0,0,0
LOC112531441|LOC112531441,0,0,0,0,0,0
LOC112531429|LOC112531429,0,0,0,0,0,0
LOC107050786|LOC107050786,0,0,2,0,0,0
LOC101748894|LOC101748894,17,58,47,78,39,63
LOC112531439|LOC112531439,0,0,0,0,0,0
LOC112531435|LOC112531435,0,4,0,0,4,0
LOC112531434|LOC112531434,0,4,0,0,2,0
LOC107049115|LOC107049115,86,145,133,207,177,227
LOC107054716|LOC107054716,58,127,117,178,120,179
LOC112531386|LOC112531386,18,84,65,58,76,75
LOC112531384|LOC112531384,55,478,247,496,451,202
LOC112531403|LOC112531403,0,0,0,0,0,0
LOC107051305|LOC107051305,116,263,376,269,384,285
LOC107050532|LOC107050532,0,4,0,15,4,0
LOC112531411|LOC112531411,0,0,0,0,0,0
LOC107050300|LOC107050300,74,361,249,689,513,361
LOC112531400|LOC112531400,2,1,11,18,11,14
LOC112531401|LOC112531401,2,1,3,5,4,4
LOC112531402|LOC112531402,0,0,0,8,0,1
LOC107049779|LOC107049779,4,10,30,139,90,85
LOC112531410|LOC112531410,0,0,2,0,1,4
LOC112531379|LOC112531379,0,2,8,9,8,9
LOC107051372|LOC107051372,5,10,27,87,57,69
