gene_id,CN_2w_2,CN_2w_1,CN_3hr_3,CN_4w_1,HT_3hr_1,HT_3hr_2,HT_3hr_3,HT_3hr_4
SSBP2|SSBP2,48,76,74,167,307,132,152,128
ZCCHC9|ZCCHC9,96,369,305,405,942,322,429,398
CKMT2|CKMT2,4,13,6,12,2,0,3,2
RASGRF2|RASGRF2,8,30,30,49,96,54,31,47
LOC107052408|LOC107052408,58,150,250,85,18,14,9,19
MSH3|MSH3,86,268,157,390,84,49,58,42
DHFR|DHFR,760,2579,1224,2557,100,47,42,85
FAM151BL|FAM151BL,53,171,111,204,324,170,210,203
ANKRD34B|ANKRD34B,203,566,366,646,42,34,15,20
FAM151B|FAM151B,130,392,270,473,0,3,0,11
LOC768418|LOC768418,8,21,12,60,38,7,12,9
ZFYVE16|ZFYVE16,252,547,439,1141,412,220,240,200
CCDC125|CCDC125,13,15,12,35,615,317,371,455
AK6|AK6,75,294,196,293,518,297,329,293
RAD17|RAD17,113,418,247,496,799,340,328,357
LOC101749525|LOC101749525,1,1,0,4,1001,517,416,463
LOC101749640|LOC101749640,5,4,10,3,2837,1244,1105,1156
LOC101749743|LOC101749743,2,2,2,3,0,0,0,0
LOC101749891|LOC101749891,4,3,2,3,0,0,0,0
LOC101749992|LOC101749992,2,2,3,3,15,6,10,0
LOC101750108|LOC101750108,0,3,0,5,2051,988,1060,1074
LOC101750348|LOC101750348,1,2,0,3,154,84,90,62
GRIN3A|GRIN3A,12,9,11,0,428,192,180,259
RNF20|RNF20,503,1493,881,2025,5372,2697,2187,2043
MRPL50|MRPL50,130,731,419,462,63,9,32,45
LOC101751355|LOC101751355,0,0,0,0,269,105,74,166
LOC101752072|LOC101752072,0,0,0,0,2868,1357,1388,1383
AKAP2|AKAP2,146,374,188,553,159,26,77,74
LOC112530778|LOC112530778,0,0,0,0,1319,528,817,799
SLC46A2|SLC46A2,31,51,47,94,588,321,318,371
SNX30|SNX30,125,406,234,432,2065,611,878,897
INIP|INIP,152,454,311,428,65,16,20,169
TMEM246|TMEM246,142,335,250,544,1017,435,450,481
LOC107052401|LOC107052401,50,54,63,79,27,25,30,0
ALDOB|ALDOB,49308,149957,59302,137164,833,514,507,543
KIAA1958|KIAA1958,5744,12835,10000,20424,6,0,1,0
HSDL2|HSDL2,1483,5239,2320,4115,378,174,208,214
PTBP3|PTBP3,48,133,67,203,907,446,494,565
LOC112530682|LOC112530682,2,0,0,0,1609,1014,542,687
LOC112530683|LOC112530683,1,0,0,0,0,0,0,0
SUSD1|SUSD1,14,37,46,196,3045,1512,1164,1805
UGCG|UGCG,123,372,221,708,325,167,144,148
GNG10|GNG10,105,432,295,464,22,7,12,0
DNAJC25|DNAJC25,376,1090,762,1392,0,20,0,0
SMC2|SMC2,56,73,128,142,237,150,143,133
PTGR1|PTGR1,2002,6963,3764,6823,5,2,3,9
LOC112530674|LOC112530674,865,2995,1522,3317,476,236,262,236
LOC107052410|LOC107052410,4,33,39,24,112,54,59,10
TXN|TXN,1766,5552,3156,5508,104,19,22,48
SVEP1|SVEP1,15,51,16,42,59138,27212,23299,22257
MUSK|MUSK,26,76,65,106,10358,3383,2788,4482
LPAR1|LPAR1,60,282,152,562,1132,578,530,589
NPR1|NPR1,0,15,15,41,86,55,58,12
LOC101748700|LOC101748700,34,129,55,80,884,554,545,689
TOPORS|TOPORS,89,158,110,319,857,412,500,688
LOC107052417|LOC107052417,0,0,0,0,136,98,74,41
ELAVL2|ELAVL2,0,0,0,0,19,0,17,12
LOC101750303|LOC101750303,0,0,1,0,7275,4046,3902,3996
LOC101750371|LOC101750371,0,0,1,0,52,36,22,39
LOC101750584|LOC101750584,0,0,1,0,55,19,41,53
LOC101750770|LOC101750770,0,0,1,0,86,7,20,76
LOC101750975|LOC101750975,0,0,1,0,623,377,347,335
HRC8L|HRC8L,0,0,6,0,17,0,16,10
TUSC1|TUSC1,14,53,30,66,1739,832,783,937
CAAP1|CAAP1,175,586,382,912,680,308,377,266
MIR7437,0,0,0,0,175,33,57,64
MIR7437|MIR7437,0,0,0,0,1010,459,694,912
IFT74|IFT74,42,122,82,174,11591,1522,2922,7752
LRRC19|LRRC19,0,6,0,0,25,6,4,0
PLAA|PLAA,223,563,445,959,2170,1245,1409,1084
LOC427369|LOC427369,178,754,546,630,675,221,198,242
MOB3B|MOB3B,270,484,269,926,870,524,415,370
TEK|TEK,265,421,362,1307,271,97,77,102
CZH9orf72|CZH9orf72,51,90,53,176,0,0,0,11
LINGO2|LINGO2,0,0,0,0,80,134,45,13
LOC112530621|LOC112530621,20,389,169,542,60,42,49,65
CORO2A|CORO2A,254,865,429,1041,0,0,6,2
TBC1D2|TBC1D2,44,133,115,201,1171,566,653,702
IKBKAP|IKBKAP,345,1271,642,1834,13,23,32,15
TRNAI-UAU_2,0,0,0,1,820,347,340,322
APTX|APTX,44,196,107,182,2195,1151,1302,1008
DNAJA1|DNAJA1,921,3593,2046,3792,2801,1261,1396,1600
SMU1|SMU1,576,1626,875,2194,78,36,35,34
HEMGN|HEMGN,11,54,27,61,2655,1154,1160,1214
B4GALT1|B4GALT1,723,3524,1837,2945,298,132,152,180
SPIK4|SPIK4,919,4019,1993,2298,1014,421,399,420
FOXE1|FOXE1,5,4,9,15,8,6,9,9
LOC101749568|LOC101749568,23,19,13,30,5,1,0,3
LOC112530664|LOC112530664,0,0,6,3,55,72,23,20
LOC107052388|LOC107052388,0,0,0,4,805,426,289,424
XPA|XPA,681,4261,2185,3369,31,4,8,10
MIR1583|MIR1583,0,0,0,0,1007,436,400,474
MIR1583,0,0,0,0,4163,1681,2121,2297
MIR2954|MIR2954,2,12,6,13,0,9,0,0
ERR2984226.25319|MIR2954,1,1,1,1,7,15,0,12
MIR2131|MIR2131,0,0,0,0,365,309,250,208
MIR2131,0,0,0,0,6575,2435,2156,2730
MIR7438,0,0,0,0,691,280,290,297
MIR7438|MIR7438,0,0,0,0,8,0,0,0
TMOD1|TMOD1,6,16,11,28,1075,629,1030,771
NCBP1|NCBP1,234,690,385,943,24,22,17,26
TSTD2|TSTD2,213,499,357,951,14,12,9,0
TDRD7|TDRD7,184,401,402,759,6248,2246,2226,2210
LOC112530571|LOC112530571,5,27,18,32,5,2,6,3
DGKQ|DGKQ,773,1938,1299,2892,23,9,24,10
ACO1|ACO1,6875,19283,11467,27700,1,1,0,0
PRR16|PRR16,6,7,9,39,19,12,21,13
HSD17B4|HSD17B4,3844,12087,6409,13798,1,0,2,0
TNFAIP8|TNFAIP8,449,1280,586,1451,11,7,12,5
DMXL1|DMXL1,355,720,421,1388,3,0,2,1
DTWD2|DTWD2,27,127,53,129,2,3,3,0
LVRN|LVRN,0,14,12,24,1,1,1,0
SEMA6A|SEMA6A,29,40,45,118,27,20,17,32
COMMD10|COMMD10,94,226,173,277,10,6,11,6
LOC107052418|LOC107052418,0,0,0,10,34,13,11,16
AP3S1|AP3S1,909,2393,2266,2865,4,3,7,7
ATG12|ATG12,352,878,1177,1295,7,6,10,7
CDO1|CDO1,2746,6171,6367,4658,7,6,9,5
SMN|SMN,243,955,661,1234,3,2,4,3
LOC107052393|LOC107052393,0,0,0,0,6,3,3,2
LOC101751578|LOC101751578,39,74,56,37,5,1,5,9
TMED7|TMED7,764,2292,1378,3015,11,8,19,14
LOC107052392|LOC107052392,787,2744,1883,2820,47,19,21,12
MARVELD2|MARVELD2,136,358,263,447,24,30,16,11
GTF2H2|GTF2H2,178,608,313,666,84,43,41,35
LOC107052389|LOC107052389,1858,5209,3925,6130,31,9,10,11
BDP1L|BDP1L,237,514,416,906,259,157,135,121
MCCC2|MCCC2,625,1656,1101,1939,52,47,24,29
LOC107052424|LOC107052424,0,0,0,0,166,91,78,81
KCNN2|KCNN2,23,43,37,48,1294,586,643,752
LOC112530539|LOC112530539,0,0,0,0,22,4,6,8
LOC107052400|LOC107052400,0,0,0,0,152,42,36,63
LOC112530544|LOC112530544,0,0,0,0,106,31,24,33
LOC112530545|LOC112530545,0,0,0,0,25,8,9,11
LOC112530546|LOC112530546,0,0,0,0,2589,1197,1044,1157
LOC112530534|LOC112530534,0,0,0,0,10468,6508,4224,4910
LOC112530541|LOC112530541,0,0,0,0,2,0,0,0
LOC107052396|LOC107052396,0,0,0,0,0,0,0,0
LOC112530535|LOC112530535,0,0,0,0,3528,1295,1464,1761
LOC112530543|LOC112530543,0,0,0,0,0,20,0,0
LOC112530540|LOC112530540,0,0,4,0,1836,982,1290,1244
LOC112530528|LOC112530528,0,0,0,0,4,0,0,0
LOC112530524|LOC112530524,0,2,0,0,347,229,181,193
LOC112530525|LOC112530525,0,0,0,1,179,121,171,109
LOC112530527|LOC112530527,0,0,0,0,530,264,259,337
LOC112530526|LOC112530526,0,0,0,0,2422,835,1015,839
LOC112530538|LOC112530538,0,0,0,0,15,11,10,9
LOC112530529|LOC112530529,4,0,0,4,1,1,1,1
LOC112530709|LOC112530709,0,0,0,0,135,87,106,66
LOC112530706|LOC112530706,0,0,0,2,3,0,0,0
LOC112530704|LOC112530704,0,0,0,1,1868,752,882,962
LOC112530705|LOC112530705,0,0,0,0,0,0,0,4
LOC112530712|LOC112530712,0,0,0,0,1940,965,794,809
LOC112530726|LOC112530726,0,0,0,0,0,0,0,0
LOC112530715|LOC112530715,0,5,0,5,4,10,0,3
LOC101750150|LOC101750150,0,0,0,0,936,626,398,365
LOC112530722|LOC112530722,0,0,0,0,17,0,0,0
LOC101750248|LOC101750248,0,0,0,0,0,0,0,0
LOC112530720|LOC112530720,0,0,0,0,258,166,52,62
LOC107052428|LOC107052428,0,0,0,0,1692,674,674,774
LOC112530724|LOC112530724,0,0,0,0,55431,15790,9428,17386
LOC112530721|LOC112530721,0,0,0,0,558,225,271,296
LOC112530717|LOC112530717,0,0,0,0,52,18,14,30
LOC112530719|LOC112530719,0,0,0,0,169,574,38,33
LOC112530731|LOC112530731,0,3,0,2,477,303,277,271
LOC100858705|LOC100858705,0,0,0,0,1781,846,825,1144
LOC112530736|LOC112530736,0,0,0,0,0,0,0,0
LOC112530733|LOC112530733,0,0,0,0,0,0,0,0
LOC112530734|LOC112530734,0,0,0,0,0,4,0,0
LOC112530732|LOC112530732,0,0,0,0,0,0,0,0
LOC112530730|LOC112530730,0,0,0,0,197,48,49,77
LOC112530756|LOC112530756,0,0,0,0,110,21,38,36
LOC112530759|LOC112530759,0,0,0,0,1860,781,799,851
LOC112530763|LOC112530763,0,0,0,3,928,460,425,462
LOC112530762|LOC112530762,0,0,0,0,0,0,0,0
LOC112530757|LOC112530757,0,0,0,0,0,0,0,0
LOC112530760|LOC112530760,0,0,0,0,157,43,38,54
LOC112530758|LOC112530758,0,0,0,0,0,0,0,0
LOC112530754|LOC112530754,0,0,0,0,24,30,12,5
LOC107052440|LOC107052440,0,0,0,5,2,2,2,0
LOC112530761|LOC112530761,0,0,0,0,447,157,264,176
LOC112530597|LOC112530597,0,0,6,0,44,16,15,26
MTAP|MTAP,53,114,91,214,0,0,0,0
LOC112530606|LOC112530606,0,0,0,0,0,0,0,0
CDKN2A|CDKN2A,48,189,141,158,18,14,4,15
CDKN2B|CDKN2B,65,586,349,301,0,0,0,0
LOC112530701|LOC112530701,4,7,0,0,571,193,201,220
LOC107052436|LOC107052436,14,51,42,22,7,0,3,2
TRIM36|TRIM36,72,103,97,268,1651,774,766,923
PGGT1B|PGGT1B,104,356,165,421,23017,2758,3065,3359
CCDC112|CCDC112,47,74,46,68,221,72,73,85
LOC107052437|LOC107052437,0,0,0,0,0,6,0,0
FEM1C|FEM1C,144,407,290,558,33,16,35,10
GRAMD3|GRAMD3,105,387,241,475,25319,16063,17710,16176
ALDH7A1|ALDH7A1,4068,11917,7473,13869,412,149,107,137
LOC112530646|LOC112530646,5,0,20,25,66,55,25,44
ZNF608|ZNF608,357,1081,822,1679,613,260,225,332
LOC112530668|LOC112530668,0,0,0,0,0,0,0,0
LOC112530566|LOC112530566,0,0,0,0,0,0,0,0
LOC112530559|LOC112530559,0,0,0,3,0,0,0,0
LOC112530563|LOC112530563,0,0,0,0,3,4,0,0
LOC112530568|LOC112530568,0,0,0,0,2,0,0,0
LOC112530562|LOC112530562,0,0,0,0,29,12,23,11
LOC107052433|LOC107052433,0,0,0,0,402,297,167,235
LOC112530564|LOC112530564,0,0,0,0,0,0,0,0
LOC112530569|LOC112530569,0,0,0,0,113,81,41,60
LOC112530561|LOC112530561,0,0,0,0,223,178,62,116
LOC112530693|LOC112530693,0,0,0,0,4770,1875,2272,2036
LOC107052434|LOC107052434,7,7,6,9,231,63,135,109
SRFBP1|SRFBP1,83,200,146,265,2,0,0,4
LOX|LOX,6,0,0,13,1,0,0,1
SNCAIP|SNCAIP,6,0,12,45,74,36,22,25
PPIC|PPIC,75,190,114,214,288,136,127,136
SNX2|SNX2,764,2555,1327,2826,0,0,0,0
SNX24|SNX24,172,664,505,498,0,0,0,0
CEP120|CEP120,91,138,87,373,34,39,3,23
TOMM5|TOMM5,500,2910,1537,1863,3,6,0,4
LOC107052429|LOC107052429,9,23,9,19,0,0,0,8
FRMPD1|FRMPD1,12,29,0,43,712,318,217,332
DCAF10|DCAF10,505,1529,1056,1931,1540,714,276,401
SLC25A51|SLC25A51,103,361,192,393,8,0,6,0
TRMT10B|TRMT10B,87,433,266,352,0,0,0,0
LOC768709|LOC768709,451,2412,975,1234,0,0,0,0
ZBTB5|ZBTB5,171,413,209,643,785,306,257,318
POLR1E|POLR1E,134,630,357,654,635,299,266,337
GRHPR|GRHPR,1128,5687,3999,3515,276,126,136,116
ZCCHC7|ZCCHC7,42,174,94,227,571,172,315,172
LOC112530593|LOC112530593,0,0,5,5,791,420,369,311
LOC112530592|LOC112530592,8,30,0,13,0,3,0,0
PAX5|PAX5,0,14,5,33,0,4,9,0
MELK|MELK,0,5,9,26,82,898,35,80
LOC112530642|LOC112530642,0,0,0,0,21,19,13,15
LOC107052439|LOC107052439,0,0,2,6,17700,8879,7101,8616
LOC112530633|LOC112530633,0,0,0,0,276,172,152,125
LOC112530590|LOC112530590,0,5,4,4,1196,460,460,451
LOC112530589|LOC112530589,3,0,0,0,1489,610,1149,775
LOC112530591|LOC112530591,0,0,0,0,2114,888,894,798
LOC107052441|LOC107052441,0,2,0,4,4,1,1,1
LOC112530694|LOC112530694,0,0,0,3,170,96,60,74
LOC112530747|LOC112530747,0,2,3,1,0,0,0,0
LOC112530739|LOC112530739,0,2,0,0,0,0,0,0
LOC112530741|LOC112530741,1,0,5,3,156,106,92,87
LOC112530695|LOC112530695,1,0,0,3,4191,1792,1901,2009
LOC112530745|LOC112530745,0,1,2,2,21,50,6,4
LOC107052839|LOC107052839,0,0,0,1,853,449,306,448
LOC112530697|LOC112530697,0,0,0,3,0,13,5,0
LOC112530742|LOC112530742,0,5,3,5,1245,541,723,623
LOC107052447|LOC107052447,0,0,0,0,625,335,497,481
LOC112530698|LOC112530698,0,1,0,3,0,0,0,0
LOC112530746|LOC112530746,0,1,2,2,454,217,120,161
LOC107052445|LOC107052445,0,0,0,0,71758,27774,23524,26909
LOC112530699|LOC112530699,0,0,0,2,1700,845,940,883
LOC112530744|LOC112530744,0,4,4,4,15,25,5,9
LOC107049352|LOC107049352,0,0,0,0,204,101,54,90
LOC112530743|LOC112530743,0,1,3,3,0,0,0,0
LOC112530740|LOC112530740,0,2,0,0,728,403,421,348
LOC112531184|LOC112531184,5,6,8,17,4434,1792,1674,1679
LOC107049643|LOC107049643,23,81,79,75,2275,1023,955,1149
LOC107049682|LOC107049682,0,4,5,8,167,114,111,104
LOC107049692|LOC107049692,14,41,48,28,547,336,236,305
LOC112531189|LOC112531189,34,86,81,130,34,62,14,0
LOC112531193|LOC112531193,0,0,16,7,5160,2159,1609,1791
LOC107050845|LOC107050845,307,783,354,749,1,0,1,1
LOC112531194|LOC112531194,0,0,0,0,2,1,4,4
LOC112531197|LOC112531197,0,0,0,0,315,136,95,101
LOC112531196|LOC112531196,0,1,4,14,10,17,19,5
LOC112531198|LOC112531198,0,3,7,5,99,47,48,90
LOC112531200|LOC112531200,2,0,0,2,1109,469,459,605
LOC112531202|LOC112531202,3,4,0,11,3024,1337,1386,1577
LOC107051165|LOC107051165,0,9,9,37,1479,807,921,860
LOC112531203|LOC112531203,7,11,5,20,1527,695,941,1063
LOC112531204|LOC112531204,5,4,3,6,169,114,57,61
LOC107049014|LOC107049014,0,0,6,0,836,344,241,413
RENBP|RENBP,42,33,33,101,0,0,8,3
TMEM147|TMEM147,108,560,295,365,13461,6673,10413,8976
LOC112531208|LOC112531208,39,178,112,103,277,109,118,103
LOC112531210|LOC112531210,4,5,17,1,50,35,46,34
LOC112531211|LOC112531211,10,19,6,19,0,0,0,0
LOC107050100|LOC107050100,2,4,2,15,0,0,0,0
LOC112531216|LOC112531216,1,7,5,6,0,0,0,2
LOC112531218|LOC112531218,2,2,3,9,0,0,0,0
LOC112531220|LOC112531220,6,13,4,32,2,0,0,0
LOC112531222|LOC112531222,3,3,0,8,1,0,0,0
LOC112531223|LOC112531223,0,1,1,3,143,39,28,46
LOC112531226|LOC112531226,6,43,38,16,16,1,4,8
LOC112531229|LOC112531229,0,3,1,5,348,113,126,151
LOC112531232|LOC112531232,3,11,7,15,30,26,26,20
MIR7478,0,0,0,0,63,54,41,48
MIR7478|MIR7478,2,0,0,0,611,194,330,321
LOC100857964|LOC100857964,0,4,2,5,0,0,8,7
LOC112531236|LOC112531236,4,7,7,15,12,0,0,19
LOC107049654|LOC107049654,22,52,41,42,255,129,142,206
LOC107049870|LOC107049870,7,12,14,31,33,15,21,22
LOC112531241|LOC112531241,3,3,4,11,63646,32857,37277,34855
LOC107049690|LOC107049690,2,2,4,7,193,51,61,63
LOC112531244|LOC112531244,6,5,0,25,28,0,10,11
LOC100858385|LOC100858385,0,2,1,4,935,338,309,469
LOC107050061|LOC107050061,11,12,13,21,37,30,57,14
LOC112531245|LOC112531245,4,2,2,4,1836,823,1101,970
LOC107050485|LOC107050485,15,41,59,41,7,7,0,7
LOC107049671|LOC107049671,26,63,31,72,605,347,584,692
LOC107050732|LOC107050732,42,139,66,130,8,0,5,8
CIC|CIC,104,622,544,385,0,0,0,0
RPS19|RPS19,2802,14592,10841,7269,0,0,0,0
SPTBN4L|SPTBN4L,0,6,0,0,0,0,0,7
LOC107051491|LOC107051491,12,30,22,40,1776,769,633,785
LOC112531249|LOC112531249,109,429,198,282,1636,630,541,655
LOC107049998|LOC107049998,0,0,0,0,0,0,0,0
LOC112531251|LOC112531251,4,8,9,6,0,6,0,0
LDLR|LDLR,104,197,129,156,1195,972,169,275
LOC112531252|LOC112531252,0,7,0,19,5,0,0,4
LOC107050050|LOC107050050,28,33,29,33,8,0,3,0
LOC112531254|LOC112531254,4,7,5,17,130,71,86,80
LOC112531255|LOC112531255,8,12,10,15,22,13,27,29
LOC112531256|LOC112531256,14,2,20,5,1945,849,889,1074
LOC107051274|LOC107051274,28,735,228,107,1546,654,639,945
LOC112531274|LOC112531274,0,0,0,0,15,7,0,9
FLNA_1|FLNA,36,17,0,63,4027,1726,1101,1726
LOC107049632|LOC107049632,30,143,145,56,347,133,184,214
LOC107049631|LOC107049631,55,116,59,92,0,0,0,0
LOC112531259|LOC112531259,4,17,19,36,2,0,0,4
OPN1LW|OPN1LW,31,104,21,144,302,183,291,213
OPN2SW|OPN2SW,8,36,48,32,0,0,0,1
LOC112531269|LOC112531269,0,22,28,9,1,1,1,1
LOC107050420|LOC107050420,26,89,83,196,199,211,169,165
IGSF1L9|IGSF1L9,8,0,0,11,2053,1336,1330,1233
LOC107050651|LOC107050651,0,0,0,12,13,13,7,0
LOC112531266|LOC112531266,0,0,1,0,33,9,0,14
LOC112531270|LOC112531270,0,0,0,4,1005,408,440,385
LOC107049488|LOC107049488,0,0,6,8,38,441,12,0
LOC112531260|LOC112531260,0,0,0,0,0,17,0,0
LOC112531271|LOC112531271,0,2,0,15,1255,519,509,598
LOC112531272|LOC112531272,0,0,0,3,23,6,10,19
LOC112531265|LOC112531265,0,2,2,6,497,193,205,245
LOC107049941|LOC107049941,0,5,0,0,116,63,51,58
LOC100859870|LOC100859870,0,3,5,23,7,6,0,0
LOC107050291|LOC107050291,0,0,0,2,528,708,215,244
LOC112531262|LOC112531262,0,0,0,8,1308,584,419,415
LOC107049487|LOC107049487,0,0,0,0,1798,623,712,772
LOC112531267|LOC112531267,0,0,0,0,0,0,0,0
LOC112531268|LOC112531268,0,0,0,0,2583,953,1128,1032
LOC107049489|LOC107049489,28,62,53,233,229,181,192,86
GPR42L|GPR42L,1,0,0,0,4,0,7,7
LOC101747905|LOC101747905,7,0,0,24,1201,860,378,579
LOC112531263|LOC112531263,3,0,3,0,3637,682,1290,2243
CHIR-AB1|CHIR-AB1,13,9,11,24,0,12,12,12
LOC112531264|LOC112531264,2,0,3,0,569,253,230,321
LOC112531282|LOC112531282,23,57,41,48,704,437,340,418
LOC112531292|LOC112531292,10,89,76,67,7724,3027,2632,3446
LOC107050351|LOC107050351,417,802,618,1329,750,313,337,434
LOC107050350|LOC107050350,21,73,53,46,542,301,264,332
SLC25A11|SLC25A11,430,2032,1075,1352,0,0,0,0
LOC107049719|LOC107049719,281,1394,593,790,881,399,526,428
ACHRB|ACHRB,8401,23659,25711,15123,45,34,24,10
LOC112531289|LOC112531289,3,0,0,0,19,3,4,10
LOC112531290|LOC112531290,0,0,0,0,4,1,0,2
LOC112531285|LOC112531285,0,0,0,0,958,532,460,523
LOC112531286|LOC112531286,0,0,0,0,97,142,39,35
LOC112531284|LOC112531284,0,0,0,0,2939,1617,1606,1570
LOC112531278|LOC112531278,0,0,0,0,312,164,112,221
LOC101751423|LOC101751423,428,1171,1556,1017,9,27,0,0
LOC112531304|LOC112531304,4,12,14,16,5740,2312,2709,3136
PC_1|PC,949,3965,1470,2964,74,23,33,31
LOC112531301|LOC112531301,3,29,15,12,1056,811,631,638
LOC112531306|LOC112531306,3,24,14,16,949,406,357,583
LOC112531297|LOC112531297,5,15,4,7,320,146,113,129
LOC112531298|LOC112531298,0,1,0,2,400,141,174,249
LOC112531300|LOC112531300,0,0,3,1,948,850,673,720
LOC112531299|LOC112531299,0,0,0,2,0,0,0,0
LOC112531308|LOC112531308,0,0,2,3,0,0,0,0
LOC112531317|LOC112531317,0,5,0,1,828,389,418,318
LOC112531311|LOC112531311,21,63,46,35,1273,489,534,538
LOC112531319|LOC112531319,5,14,8,9,420,235,168,161
LOC112531320|LOC112531320,0,23,4,5,508,317,224,210
LOC112531296|LOC112531296,7,48,20,7,2213,922,903,939
LOC112531310|LOC112531310,5,36,22,13,4304,2194,1364,1589
LOC112531307|LOC112531307,13,71,30,27,6622,2306,2722,3292
LOC112531309|LOC112531309,10,49,21,24,4431,2679,3419,3358
LOC112531316|LOC112531316,2,8,0,0,647,341,355,328
LOC112531314|LOC112531314,31,78,47,19,14,28,23,9
LOC112531318|LOC112531318,2,2,1,2,894,397,505,428
LOC112531312|LOC112531312,11,28,21,9,1295,631,626,690
LOC112531313|LOC112531313,23,87,32,22,20,18,0,23
LOC112531305|LOC112531305,0,0,2,0,1904,1013,914,1068
NDAHNAKL|NDAHNAKL,192,217,207,587,3,8,6,2
LOC107050463|LOC107050463,309,705,465,1314,3544,2574,2814,1620
LOC112531294|LOC112531294,29,111,77,93,38,16,21,25
LOC107051160|LOC107051160,0,0,0,0,6,6,0,0
U2AF2|U2AF2,466,2040,1053,1585,1392,666,730,765
LENG8|LENG8,639,1726,848,2482,23,24,53,18
PPP1R12C|PPP1R12C,201,844,392,716,200,39,48,20
TNNT1|TNNT1,0,22,5,0,104,25,13,18
KMT5C|KMT5C,102,411,222,259,637,290,239,229
HSPBP1|HSPBP1,264,1312,696,809,9,0,7,8
LOC100859273|LOC100859273,283,1239,1138,995,858,239,190,262
ITIH6|ITIH6,0,26,11,23,2379,939,1160,1250
LOC107049485|LOC107049485,104,579,280,454,1820,699,715,836
NSMCE3|NSMCE3,219,1211,546,817,0,0,0,6
PFKFB4|PFKFB4,1839,9452,4666,5198,1220,619,551,551
HSD17B10|HSD17B10,1679,12560,3858,4879,769,430,342,430
NAA10L|NAA10L,273,1133,641,885,29,51,16,9
LOC107056088|LOC107056088,0,13,2,14,9,7,0,14
LOC112529962|LOC112529962,0,6,13,26,0,24,3,18
TRNAQ-CUG_5,0,0,0,0,571,413,393,357
LOC112531334|LOC112531334,5,20,17,37,7866,4357,5830,4177
ERR2984226.25546|TRNAK-UUU,1,1,0,1,3248,1088,1187,1781
LOC112531324|LOC112531324,0,12,1,51,78,27,34,20
LOC107050135|LOC107050135,0,0,0,13,1078,354,398,596
LOC107050134|LOC107050134,0,0,0,8,738,267,371,386
TARM1L2|TARM1L2,0,0,0,12,1547,435,375,454
LOC107049567|LOC107049567,0,0,0,0,0,0,0,0
LOC112531340|LOC112531340,0,0,2,3,0,0,0,0
LOC112531342|LOC112531342,0,0,0,0,1,1,1,0
LOC107050189|LOC107050189,0,0,1,6,32,64,12,7
LOC107055384|LOC107055384,0,0,0,5,23099,11274,12650,11640
LOC112531337|LOC112531337,0,0,0,0,338,108,113,72
LOC107057632|LOC107057632,0,5,0,0,1051,483,528,560
LOC100858456|LOC100858456,0,0,0,5,133,73,31,39
LOC112531325|LOC112531325,0,0,0,0,0,0,0,0
LOC112531336|LOC112531336,0,0,1,0,499,340,273,190
LOC112531326|LOC112531326,0,0,1,9,6,5,4,0
LOC107049894|LOC107049894,0,0,1,10,2861,862,799,961
LOC100857375|LOC100857375,2,3,4,5,0,0,0,0
LOC112531329|LOC112531329,0,0,0,6,5,1,3,0
LOC107050060|LOC107050060,0,0,0,25,248,440,118,81
LOC107049514|LOC107049514,0,30,17,63,2578,1255,1290,1372
LOC107049516|LOC107049516,0,0,0,19,0,13,0,4
LOC107050038|LOC107050038,0,0,3,18,335,219,207,212
LOC112531341|LOC112531341,0,0,0,0,1099,461,467,387
LOC425449|LOC425449,0,0,3,14,611,353,454,157
LOC107050283|LOC107050283,0,0,0,22,220,75,203,115
LOC100857193|LOC100857193,0,33,22,28,59,46,33,38
LOC107050540|LOC107050540,4,0,0,13,664,347,414,370
LOC107050226|LOC107050226,4,28,15,31,1916,535,794,768
LOC100857409|LOC100857409,3,0,0,0,0,0,0,0
LOC107049799|LOC107049799,5,3,10,0,1577,919,669,1083
LOC112531327|LOC112531327,3,0,0,0,387,148,140,182
LOC112531328|LOC112531328,7,0,6,17,79,14,14,34
LOC112531339|LOC112531339,4,8,7,23,0,5,3,0
CHIR-IG1-5|CHIR-IG1-5,7,79,15,106,945,474,483,441
LOC112531338|LOC112531338,6,3,11,19,26,7,16,5
LOC425238|LOC425238,5,35,32,15,1164,534,593,363
LOC112531332|LOC112531332,5,0,0,3,0,0,0,0
LOC112531357|LOC112531357,2,0,0,0,11,0,9,7
LOC107050544|LOC107050544,0,0,0,0,3896,2089,1929,1812
LOC112531350|LOC112531350,0,0,0,0,892,436,336,433
LOC112531355|LOC112531355,0,0,0,0,0,0,0,6
LOC112531347|LOC112531347,0,20,12,12,92,33,33,61
LOC107050768|LOC107050768,167,428,225,615,779,305,331,416
LOC112531348|LOC112531348,17,84,61,76,415,177,226,238
LOC112531349|LOC112531349,70,162,136,212,0,0,0,0
LOC107050620|LOC107050620,159,367,253,579,16,0,0,4
REC8|REC8,0,8,5,2,2171,812,1039,953
LOC112531360|LOC112531360,24,153,103,87,937,388,445,410
LOC107051046|LOC107051046,121,504,304,335,697,356,343,395
LOC107051192|LOC107051192,401,1139,667,1167,967,450,408,382
LOC112531359|LOC112531359,130,379,241,356,4308,2589,2921,2459
LOC112531361|LOC112531361,74,348,298,200,8,6,5,4
LOC112531425|LOC112531425,0,5,5,4,416,2225,69,26
LOC112531422|LOC112531422,4,22,18,17,0,0,0,3
