"genes","logFC","logCPM","PValue","FDR"
"NABP1",8.496550025,5.393866205,5.72792757972296e-111,8.15652691068609e-110
"KDM4A",8.138017259,4.244118534,5.91048143552137e-111,8.40878191421385e-110
"ZDHHC20",13.57524853,4.228142384,6.28267161572177e-111,8.93012281759356e-110
"UROC1",11.39359442,7.246013787,6.80083943227222e-111,9.65781307505324e-110
"SH3GLB1",13.38093236,4.034983025,7.14392292107858e-111,1.01357665531726e-109
"LOC112531833",-7.747867172,4.536526538,7.46743947139842e-111,1.0585112468573e-109
"TMED2",7.476806953,6.978675843,7.72902098388537e-111,1.09459268032256e-109
"LOC107054302",-13.28483074,3.928214666,8.71180352616081e-111,1.23265281921566e-109
"RBP7",-7.197923907,4.707963005,8.83636580525325e-111,1.24914080246989e-109
"AAK1",10.51065865,4.083777862,8.97103339399719e-111,1.26702606064175e-109
"YIPF3",7.711182218,5.399829163,9.32428998312516e-111,1.31572331431575e-109
"RPLP2",8.951266935,7.583446761,9.48574248679699e-111,1.33729189183765e-109
"SLC35E3",10.40093182,4.49525708,1.00502207809709e-110,1.41558816253712e-109
"LOC101751782",-14.42709548,5.071226891,1.34596262423113e-110,1.89409219970986e-109
"ARHGEF18",13.57539068,4.228252334,1.52298658428186e-110,2.14126956470009e-109
"SLC25A39",14.32674224,4.976374148,1.56722751732734e-110,2.20148038793497e-109
"PIK3CG",14.24846593,4.898334562,2.10367514700708e-110,2.95235997616969e-109
"WIPI2",-8.227344932,11.87809497,2.75736727588603e-110,3.86628143733344e-109
"ARHGAP23",-7.33129926,6.329882584,2.95034828135539e-110,4.13314556532219e-109
"TRUB2",13.51777057,4.17099773,3.25027997963413e-110,4.54922175367334e-109
"LOC107053937",-13.57564731,4.219267315,3.27108552985915e-110,4.57422481918254e-109
"SLC2A13",8.23517689,4.812958201,5.18668742265311e-110,7.24645008286217e-109
"CYTH1",13.42815147,4.081912082,5.5166725357768e-110,7.70056175326115e-109
"SASS6",13.28041956,3.935131192,5.57566818041914e-110,7.7759318569971e-109
"FCGBPL",13.26459336,3.919415933,6.57108498841147e-110,9.15594727327942e-109
"MEIOC",-9.205146422,5.37495887,7.30054074628286e-110,1.01632415939748e-108
"CEP170",-5.861910416,7.04213073,7.33615663106564e-110,1.0203688337484e-108
"GPR87",-13.95366374,4.59758026,8.06552645871368e-110,1.120812658025e-108
"FBXO7",10.88441163,4.455021727,9.47531724138675e-110,1.31554627771039e-108
"KLF12",13.62691341,4.279505476,1.02241523246532e-109,1.41824771318784e-108
"TSHR",-13.98581155,4.629632826,1.02875480884786e-109,1.42576981083638e-108
"RXRA",14.27566322,4.925310366,1.15494849030443e-109,1.59923855959341e-108
"FBLN1",6.882414122,5.66487167,1.31690268818127e-109,1.82086963293169e-108
"THRAP3",7.255339904,6.943939259,1.3173494128927e-109,1.82086963293169e-108
"NDUFS1",9.407148268,6.227663318,1.32032845953329e-109,1.82336656711747e-108
"LOC112532238",-12.71336225,6.304028289,1.33618417141492e-109,1.84362589756008e-108
"CHRND",-13.76181428,4.405458789,1.36818322793658e-109,1.88610365198703e-108
"LOC100858688",-14.07624126,4.720225262,1.44084911254938e-109,1.98451759965836e-108
"LOC107055060",-13.16791224,3.811236964,1.53243926899085e-109,2.10879917104493e-108
"OBSL1",-13.21633727,3.85969086,1.56953636502332e-109,2.15793903413905e-108
"MIR1457",-10.69254406,3.789835035,1.63233879587181e-109,2.24230285121966e-108
"CANX",7.408515083,7.681817011,1.70066332044719e-109,2.33409661367641e-108
"TSPAN12",9.006851398,6.575405044,1.76100840291332e-109,2.41478665478855e-108
"SOS1",7.407985492,4.382428037,1.95392383343639e-109,2.67696172774765e-108
"ERR2984226.25717",14.43319149,5.082422894,2.23468455100013e-109,3.05892119437078e-108
"ASB1",13.30091831,3.955495274,2.41688544872776e-109,3.30541501563031e-108
"EPHB2",7.050108723,5.105687641,2.94310296392483e-109,4.02155106230501e-108
"LOC112530494",14.11397112,4.764378229,3.02631193167924e-109,4.13161988916701e-108
"SRP54",6.714861445,5.25919343,3.08004900745141e-109,4.20129491805873e-108
"MIR7460.1",-13.51136636,4.154901074,3.66701425418552e-109,4.99755229207579e-108
"ARID1A",13.65283076,4.305238929,3.69295216923574e-109,5.02849441607844e-108
"LOC107052027",-7.456462393,5.12603755,3.77446297004266e-109,5.13498680526363e-108
"PPIP5K2",13.83856187,4.490100892,3.82345278313646e-109,5.19708835470034e-108
"DLL3",-7.269856413,4.47098589,3.84032505369269e-109,5.21546328252588e-108
"SCFD1",13.52412511,4.177309254,3.90618982441542e-109,5.30028374953401e-108
"KIF11",-9.106167378,8.888974071,5.22429085006848e-109,7.08262621783478e-108
"LOC101747363",-13.92103795,4.564929355,5.5022592986615e-109,7.45297317893609e-108
"LOC107050751",-13.61415538,4.25786483,5.89698120610492e-109,7.98068387771379e-108
"LOC107056418",-12.65929295,6.618924102,6.04588799220181e-109,8.1750920242381e-108
"LOC101752249",-13.19749935,3.840824297,6.50201827445961e-109,8.78422103977819e-108
"LOC112531694",-13.08978778,3.733043007,7.76863937247144e-109,1.04863144307232e-107
"CYP7B1",10.49509578,6.944275939,7.89769614058146e-109,1.06475463716904e-107
"SPOPL",8.594372174,4.573355239,7.90178039416766e-109,1.06475463716904e-107
"LOC107054215",-13.27037328,3.913804978,8.27528321455381e-109,1.1141182163317e-107
"LOC101749407",-13.11010405,3.753385315,8.54119123350577e-109,1.14892321523369e-107
"DDX5",6.215166109,8.656426192,1.00148905427759e-108,1.34599436421923e-107
"SF3A1",13.74320843,4.395127059,1.00667014696531e-108,1.35178935969866e-107
"RTN4RL2",-8.22596047,6.118457215,1.11235451932807e-108,1.49241697804585e-107
"MIR1721",-14.53707248,5.181268747,1.14754168663576e-108,1.53829941613673e-107
"RFC1",13.28068663,3.935396708,1.45102933285074e-108,1.94345444666916e-107
"EXOC4",13.33087677,3.98526034,1.47140886241126e-108,1.96905402844192e-107
"MIR19B1",-13.26876874,3.912134237,1.61897991544656e-108,2.1646721999307e-107
"LOC112532905",-13.80236085,4.446020778,1.63782091841593e-108,2.18798241248864e-107
"CCT3",13.88051759,4.531881012,1.69133623029558e-108,2.25753462498681e-107
"RALGAPB",13.89163415,4.542833202,1.95687982032879e-108,2.60973252196506e-107
"RAPGEF3",9.222439655,5.073409235,1.98599245798788e-108,2.64628815096072e-107
"HCCS",13.58808038,4.240912537,2.15299062376135e-108,2.86635309927132e-107
"GOLGA7",6.882685677,6.061141097,2.3609526613544e-108,3.14053155552274e-107
"ANPEP",6.120564249,7.673475445,2.64147333693705e-108,3.51067610165566e-107
"GPC4",7.212271306,7.751431812,3.10276614261157e-108,4.12024026623484e-107
"LOC112531030",-13.17422233,3.81754119,3.1708680356952e-108,4.20708173677989e-107
"LDLRAD4",13.27034469,3.925120301,3.35320324511864e-108,4.44520975802172e-107
"GPI",5.725914735,7.235835711,3.48939813834318e-108,4.62181780674927e-107
"TNFRSF9",-6.971050654,8.459982099,3.67057864810279e-108,4.85765940238284e-107
"C26H6orf106",7.371622481,7.150740277,4.14037289074965e-108,5.47472775945213e-107
"TSSC4",6.582351966,5.008400431,4.40764018417543e-108,5.82317798334138e-107
"LOC101749898",8.230963178,6.902780516,5.08625169366992e-108,6.71402494368143e-107
"LOC107053933",-8.921162486,7.240588336,5.16574031426234e-108,6.8131689471399e-107
"SORBS2",13.6872311,4.339472226,5.57740966353986e-108,7.3498915481394e-107
"SLC16A6",-8.429290825,7.902686335,5.8374234004194e-108,7.68602319022199e-107
"LOC112533153",-13.25208275,3.895494225,7.1271331675142e-108,9.3762200300208e-107
"RPLP1",8.721374115,8.113256709,8.27050432932235e-108,1.08712039155505e-106
"ACAT1",9.008532799,8.098806538,8.38203753081105e-108,1.10085036827797e-106
"ATOH7",-13.64239991,4.285996835,8.54242161841671e-108,1.12096756258548e-106
"MIR6614",-13.62331112,4.26686894,8.64949931532911e-108,1.13406167245672e-106
"GGCX",13.72473727,4.376853468,8.67326553218286e-108,1.13621970535336e-106
"MIR3537",-9.83363959,3.802299797,9.70646576053848e-108,1.27050120013782e-106
"LOC107052783",-15.03403443,5.678133075,1.03884422956424e-107,1.35862302520807e-106
"CUL9",13.35833384,4.012513677,1.18828107872367e-107,1.55275384656748e-106
"PPAT",16.97361181,7.619054912,1.26902048827138e-107,1.65686554094207e-106
"MIR1463.1",-15.0523208,5.696423584,1.50012858268081e-107,1.9569630420039e-106
"MIR1694",-13.14705046,3.790383205,1.68253579646466e-107,2.19307893001051e-106
"RTN3",9.349415233,4.381073911,1.7984771673839e-107,2.34223785199494e-106
"TRNAG-UCC_6",-13.13079784,3.774114877,2.00950512338667e-107,2.61487905177094e-106
"LOC107053581",-7.242883387,6.02526738,2.03916363463028e-107,2.65125372228269e-106
"LOC107049234",-13.78198451,4.425676453,2.06580660522221e-107,2.68365018472893e-106
"RAB11A",8.140390714,5.893536573,2.07441174928422e-107,2.69257952432134e-106
"ATP6V0D1",8.66422,4.522494709,2.17337652667064e-107,2.81868265135349e-106
"M6PR",6.859102003,6.510761349,2.24490609229299e-107,2.90902414459633e-106
"RABL3",8.706741023,4.293154808,2.30385995130112e-107,2.98293274294191e-106
"LOC112532497",-13.63423132,4.277866456,2.35751560169008e-107,3.04986419353417e-106
"ERR2984226.24509",-11.25874401,4.855614882,2.3657857972334e-107,3.0580190479617e-106
"FKBP11",11.6416627,5.208706254,2.62009647954442e-107,3.38392859276709e-106
"COMT",14.16950038,4.819640653,2.62725453378347e-107,3.39035751040108e-106
"GRID2",-7.861021437,4.647112673,2.86531886714514e-107,3.69450318276177e-106
"LOC112531028",-11.32499967,4.425841093,3.70371931973199e-107,4.77156880048322e-106
"CUL1",7.968247217,4.373698409,3.80982721138059e-107,4.90420638551061e-106
"HSPB3",-14.3121229,4.956087095,3.86274336863053e-107,4.96821003988459e-106
"MIR1565",-14.1421755,4.786125247,3.87627181621077e-107,4.98148981339483e-106
"MIR1703.1",-13.82977393,4.473636613,3.89251641139492e-107,4.99823535897531e-106
"SLC2A5",14.30689939,4.956435306,4.38169250898665e-107,5.62172595006125e-106
"ADH1C",10.38424674,10.47535176,5.97363279697915e-107,7.65787221706725e-106
"TRNAL-CAG_2",-13.26713554,3.910580945,6.09350434128437e-107,7.80510646680165e-106
"DDB1",6.976871802,5.000358407,6.56815419084789e-107,8.40615618664071e-106
"SPG7",8.0084696,5.640525906,9.42207900459486e-107,1.2048793463935e-105
"PROZ",7.324110391,5.105154254,9.94301437978057e-107,1.27045089240417e-105
"CALM1",8.038187232,6.732534117,1.15462591592754e-106,1.4740913787088e-105
"LOC100857299",-9.450055124,4.635008825,1.2607426248532e-106,1.60824838527213e-105
"RPL27",9.013096776,7.849100479,1.26256444739417e-106,1.60925222598192e-105
"R3HCC1",13.34764498,4.001904723,1.30576153271943e-106,1.6629477341349e-105
"MEF2C",13.52839104,4.181536156,1.33005992306702e-106,1.6925066942465e-105
"CCR8L",-8.484114241,5.093314422,1.38757977921545e-106,1.7642572008831e-105
"LOC101748676",-13.44815853,4.091621905,1.63095635258018e-106,2.07200745773054e-105
"MIR6700",-13.05934038,3.702585846,1.6471142743054e-106,2.09082669105706e-105
"LOC101749705",-8.459861504,9.346870947,1.76181467790235e-106,2.23460181414205e-105
"SP1",7.669268536,5.452953176,1.83008980604376e-106,2.31930696690958e-105
"MIR1580",-9.253100037,3.755647003,2.09224784769098e-106,2.64938550745886e-105
"BEST1",-9.42556195,8.085439717,2.12885550677089e-106,2.69354785437651e-105
"RDH14",-7.484067962,10.39066499,2.38174295043759e-106,3.0110652747402e-105
"CNBP",7.269474766,7.332009068,2.97584316281299e-106,3.75908701720081e-105
"FOXJ2",9.163093838,4.200276318,2.99101361408934e-106,3.77518357947153e-105
"KIAA0040",13.58317439,4.235954645,3.01299593114234e-106,3.7998448280019e-105
"ENAH",7.567855579,5.24238874,3.09583943476134e-106,3.90115909323653e-105
"LOC107050073",-10.9486736,8.174753646,3.38978984427475e-106,4.26811595777104e-105
"MIR7480-2",-13.28511434,3.928578494,3.47046434675345e-106,4.36615862394953e-105
"LOC101752247",-14.44519137,5.08936404,3.52329832723259e-106,4.42904518904339e-105
"PKIB",-8.581734516,4.76616456,3.64679102588632e-106,4.58058161975221e-105
"RYR3",-6.667966002,5.735271834,3.95044909771372e-106,4.95761573181046e-105
"PRAG1",-6.280423944,5.03281675,3.9533398761704e-106,4.95761573181046e-105
"LOC112533270",-13.1896345,3.832935375,4.60912917185623e-106,5.77533913153622e-105
"LOC101751084",-6.950391495,6.93423941,5.58193335215006e-106,6.98865246585615e-105
"SGK1",6.314376597,5.866724714,5.67387521144315e-106,7.09804984215133e-105
"ZCCHC24",13.50264908,4.155995456,6.20543205854926e-106,7.75679007318657e-105
"MIRLET7G",-13.27954465,3.922978674,7.3267502811626e-106,9.15108167647216e-105
"TTR",6.629827244,10.22017263,7.446636022803e-106,9.2933539449909e-105
"BLCAP",7.95747444,4.877334863,8.31576242344545e-106,1.0369695724505e-104
"LOC107049146",-8.502218828,7.322433754,8.5503481748762e-106,1.06536790159715e-104
"RTF1",8.712314466,4.437524724,8.71303364276414e-106,1.08476920052028e-104
"MIR1553",-13.09679484,3.740044247,8.79006007012329e-106,1.09348347272334e-104
"SCUBE3",-6.513128709,4.644266459,8.90285098302866e-106,1.10662935880172e-104
"RCL1",8.330780025,4.897361738,1.09939164308124e-105,1.36545847044036e-104
"LOC107051581",-7.228547768,4.792036303,1.13007853139515e-105,1.40245180871466e-104
"NFIB",7.981194869,4.458649894,1.13769162107332e-105,1.41077390013478e-104
"PLEKHB2",13.45408789,4.107716172,1.32496361645949e-105,1.64168798692789e-104
"LOC112531812",-13.16682354,3.810102019,1.40932817604784e-105,1.7448290714605e-104
"F5",6.490035331,8.318952235,1.63446183916145e-105,2.02194762123791e-104
"mesd",13.64730696,4.299786615,1.66158609561717e-105,2.05386834553633e-104
"LOC107053514",-7.001894533,4.699287369,1.80836758026063e-105,2.23352786918609e-104
"DBNL",13.40527202,4.059193056,1.89601526202807e-105,2.33815441063704e-104
"PYGO1",-9.906038625,7.188059425,1.89608534521756e-105,2.33815441063704e-104
"LOC107057264",-9.787791304,7.977719197,1.92103223055355e-105,2.36704050595148e-104
"MIR153-2",-13.27887123,3.922229642,2.13488611372797e-105,2.62846231737688e-104
"DCTN4",8.636589596,4.3800012,2.17183269929246e-105,2.67183532230995e-104
"MEGF9",13.5539414,4.206896365,2.22768543268503e-105,2.73838011685788e-104
"LOC112531138",-9.036804468,6.438900561,2.37852316148593e-105,2.92148776943967e-104
"EIF4E",7.432723524,5.507371256,2.52729888875808e-105,3.10177566852314e-104
"KIAA2026",9.475839232,3.955005904,2.75851683472782e-105,3.38288144952821e-104
"SS18",13.65364704,4.306147104,2.90704966957291e-105,3.56222398438603e-104
"TPR",7.794229043,5.012652246,3.13374965093669e-105,3.83699268283981e-104
"LOC107053982",-13.9521136,4.595837662,3.47515753926957e-105,4.25166795717088e-104
"LOC101752252",-14.17478928,4.818573087,3.68906217806278e-105,4.50982050855945e-104
"LOC112532932",-13.1335862,3.776913709,3.71467167285891e-105,4.53756044877895e-104
"LOC100858705",-13.30043609,3.943798157,3.78782387137914e-105,4.62328580847297e-104
"LOC112532338",-5.823635912,6.606587021,3.99352862804887e-105,4.87053883656157e-104
"ITGB1",9.176570498,5.051526562,4.51643170015001e-105,5.50395869414833e-104
"TRNAG-UCC_7",-15.99334401,6.637693712,5.06829585771657e-105,6.17165235610749e-104
"MIR302A",-13.33227831,3.975698279,5.10862216421545e-105,6.21589003548906e-104
"BCL2L13",7.461074359,4.877241119,5.32799194105793e-105,6.47773844280303e-104
"ENTPD3",10.25104799,4.347840685,5.62732804236318e-105,6.83632430146465e-104
"TSC1",8.956295944,4.708930133,5.68179477242175e-105,6.89710450516458e-104
"MIR6553",-13.14896299,3.792276885,6.45570538543446e-105,7.83043827952464e-104
"FZD3",8.613430117,4.608110117,6.5140894016738e-105,7.89509666375897e-104
"DNAJA4",13.38344338,4.037465551,7.39379821711105e-105,8.95432728006828e-104
"LOC107052553",-13.05974423,3.702952171,8.24017024953739e-105,9.97156788951801e-104
"CHFR",13.41578997,4.069627799,8.42687703265361e-105,1.01895752611014e-103
"LOC107051644",-13.64743397,4.291198423,8.55281582136586e-105,1.03338217577497e-103
"PHLPP1",13.48673056,4.140079305,8.75133749603639e-105,1.05654734521247e-103
"TMEM229B",14.31177711,4.961384025,8.90698196995324e-105,1.07450403128606e-103
"SMIM14",10.40147587,7.398225283,9.75241950759836e-105,1.17558235149732e-103
"AREG",-9.939544583,8.516861161,1.128608879137e-104,1.35940108989778e-103
"LOC100858032",-13.00891639,3.652096361,1.1525182924362e-104,1.38712534422469e-103
"SCOC",13.35840872,4.012634423,1.3215405326779e-104,1.58932368779128e-103
"WDCP",-7.034092782,8.320193977,1.4687788767888e-104,1.76503180325084e-103
"CMTM4",9.18794383,5.643782412,1.48710689460528e-104,1.7856766186187e-103
"ACKR1",-9.962354025,8.65524366,1.578322068225e-104,1.8937429136496e-103
"SLC6A8",13.43006137,4.083829456,1.64092181528817e-104,1.96733494431234e-103
"SETD2",9.281788952,5.666531966,1.65940697200339e-104,1.98796443872517e-103
"PTDSS1",6.609438694,6.497285022,1.76372701516125e-104,2.1113129396272e-103
"MIR1583",-13.62431959,4.268067451,1.78743143245229e-104,2.13804298266408e-103
"GCC2",8.653493925,4.072104947,1.92924992162559e-104,2.30590594014434e-103
"SHISA5",9.327194279,5.428758145,2.03624883140789e-104,2.43192544764921e-103
"LOC107051580",-8.137141554,4.177518312,2.48988362875183e-104,2.97142674037536e-103
"PTPN21",13.62044781,4.273098737,2.54467461490888e-104,3.03448544952708e-103
"SEPSECS",6.376210074,5.147780484,2.79389221522829e-104,3.32912060895018e-103
"LOC112533537",-13.31807315,3.961438899,2.91684991571659e-104,3.47297214313882e-103
"TTC37",10.27859522,3.853373787,2.97168354843922e-104,3.53555311233587e-103
"LOC771190",-8.281670197,4.974470193,3.03373960514695e-104,3.60662468348892e-103
"OSBPL10",14.45428872,5.103506428,3.21453472991292e-104,3.81864133308983e-103
"LOC101751230",-7.915562036,6.528311086,3.52942280031351e-104,4.18950569044848e-103
"TRNAE-UUC_2",-13.04772429,3.690917329,3.78973453367385e-104,4.49337224900674e-103
"THOP1",7.56786475,6.040917302,3.79119253421019e-104,4.49337224900674e-103
"ZFYVE1",13.17194001,3.827437677,4.27883084487015e-104,5.0674653189437e-103
"MIR214",-13.03253552,3.675769488,5.5646006437475e-104,6.58520091402387e-103
"LOC112532658",-13.19847808,3.841860614,5.91704048243217e-104,6.99695661610801e-103
"ATP13A2",14.06523784,4.71572958,6.44303560003676e-104,7.61316136630484e-103
"CHIA",7.727464771,10.10577215,7.69313232534841e-104,9.08338706599603e-103
"SMC1B",-8.414068158,4.815672521,7.82725276395732e-104,9.23473296506345e-103
"LOC112532766",-12.96069219,3.603846037,7.83841880889564e-104,9.24089556317871e-103
"SRSF6",8.655512092,6.648844903,8.2291771598346e-104,9.69422006329e-103
"SORD",6.945683096,8.320137422,8.83943114538483e-104,1.04052349970276e-102
"TOMM20",6.366516888,5.996835318,1.04610237747159e-103,1.23047594324382e-102
"ELAC2",-6.131757519,9.591918256,1.10762086478798e-103,1.3018521880161e-102
"LONRF3",8.964756781,5.250615967,1.1181160942593e-103,1.31319526176224e-102
"LOC112530286",-12.97803109,3.621199214,1.13508876041451e-103,1.33212303580722e-102
"LOC107053081",-13.43526586,4.078872638,1.14038196838251e-103,1.33732576231885e-102
"RPL38",12.16382354,6.253081156,1.14726549603479e-103,1.34438420974687e-102
"STAMBP",13.60535494,4.258004606,1.14906053544653e-103,1.34524648410352e-102
"LOC107049639",-8.985420675,5.084347571,1.14973156101195e-103,1.34524648410352e-102
"LOC112530500",-12.98899085,3.632160976,1.27594743400611e-103,1.49180320291691e-102
"RPS28",14.9961625,5.643998021,1.42405348246193e-103,1.66371387319933e-102
"PRDM11",13.38639834,4.040365319,1.47972621764517e-103,1.72745815948817e-102
